X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	X_Zr54.8Cu24.8Ni8.64Al11.76_Pd_[¦Ìm]	Y_Zr54.8Cu24.8Ni8.64Al11.76_Fn_[mN]	
0.0144515799336524	0.102953551161912	0.0184557134662482	0.147597304301147	0.026917565477794	0.207581607500522	0.0350766794034112	0.273150615371362	0.0448866636466006	0.387367532102979	0.0498159087912467	0.464562354512687	0.0471951536904983	0.51390880154179	0.0582876591514877	0.584724740259239	0.0918721519971854	1.22782564483535	0.110710724691186	1.86124614406097	0.138002124690429	2.46982028421926	0.182834254880601	3.74813031317685	0.198584985418185	4.39740646138475	0.213085692870713	5.03681380628899	0.230150253983108	5.65815036726122	0.260164858872617	7.52800773703468	0.303109398426958	9.49687747382547	0.304083503901936	11.3928073456209	0.346732320988536	12.6650068292135	0.390455354087576	15.891592136611	0.445645579042494	18.937999718092	0.483850404242471	25.2576283864488	0.583956075311749	31.5640727418193	0.549071402846771	37.6427066836616	0.679255998706789	44.1549016938649	0.746202639321267	50.458976440796	0.834949700907642	63.3312733922026	0.904992050728318	75.6674053194233	1.11639177178785	110.310503688101	1.20218131654479	126.080215347962	1.34206256514917	158.434951210341	1.46325528946115	182.056262110831	1.52492448704192	224.024895873776	1.69308358624143	252.011097390525	1.80949587609789	283.607705526148	1.89164571125405	318.44863790442	
0.0144720590113523	0.1027990825891	0.0183713522212269	0.147653416483602	0.0270620860678348	0.206198549887164	0.03507809917849	0.270321548562358	0.044815632427449	0.383726381151313	0.0494550684146868	0.462272145098995	0.0470234295114145	0.511068733485396	0.0583682951236675	0.58099409503317	0.0918550729439363	1.22126471043946	0.110539360737497	1.85139321735082	0.137924766237413	2.45669189616976	0.182647580239873	3.72767521078084	0.198249872330163	4.37431199093765	0.21278686780648	5.01008950627973	0.229939091938176	5.62791079036105	0.259736956765855	7.48692896286468	0.302679611800613	9.44735905488516	0.303775487490083	11.3329410020456	0.346635775392928	12.5981863003038	0.390189098206296	15.8074769483122	0.445207964580097	18.8394304041217	0.48319566495399	25.1247826780703	0.583227365902254	31.3978577471774	0.548324344613038	37.4417012045747	0.678625772201179	43.9224473155722	0.745671046323095	50.1928826927059	0.834174075774282	62.9975693536971	0.904208926661315	75.2677189422854	1.11538765312739	109.728792185045	1.2010068387463	125.414938136901	1.34074671083746	157.600918356775	1.46195232825716	181.052370928884	1.52349072228649	222.860206269023	1.69143074576047	250.677026294527	1.8078566757967	282.105400328262	1.88969368898939	316.782181522619	
0.0143718403070714	0.102268214194869	0.0182108912463834	0.147005012275654	0.0271165578957263	0.204903356733782	0.0352096288968787	0.269244212121512	0.0447748399630689	0.382378408203904	0.0494617680931956	0.458939989500612	0.0469777635524059	0.508433498178028	0.0581946561031652	0.577975678712208	0.0915077738710492	1.21430132829512	0.110146529654526	1.8415919790411	0.137696097397296	2.4446324335545	0.182335717200885	3.70854887280506	0.197984825678046	4.35086408359027	0.212658076994317	4.98377778215144	0.229591973380371	5.59754175962915	0.259467643998609	7.44702505206675	0.302375410042368	9.39709464659802	0.303442189573089	11.2735049294792	0.346484216171065	12.5312577379806	0.389881356566644	15.7243992533122	0.444810866776722	18.7404196432719	0.482627574966375	24.9917376666704	0.582747309286041	31.2303090986719	0.547738800423868	37.2421821162464	0.677948736520632	43.6896949140697	0.745246919731386	49.9253286308882	0.833312934296882	62.6641037337593	0.903633090645859	74.8687999749125	1.11430733807747	109.145069025324	1.19986837018018	124.748819010272	1.33952918354362	156.770417078243	1.46088190712477	180.051385473231	1.52208996782325	221.697379309331	1.68993964334499	249.344475116899	1.80625907085307	280.605509118375	1.88791442303478	315.116201977954	
0.0145018238597254	0.100736377807283	0.0183582215405972	0.144809754104317	0.0270288387715201	0.204432209396811	0.0351261346113153	0.267451940119454	0.044709794965298	0.380265935874369	0.0495468364186929	0.456360546233579	0.0468888645443618	0.504981900465123	0.0579578473814788	0.574555454927045	0.0912773560202231	1.20722642027777	0.109976732489547	1.83085045422164	0.137530927661341	2.42968074882115	0.182347234873037	3.6888690964156	0.197978489617006	4.3278226985274	0.212410641035133	4.95702693945007	0.229372231951115	5.56669402911663	0.259186022505476	7.40742661505879	0.302137063669326	9.34766004668545	0.302997760224628	11.2135258958777	0.346101171175507	12.4645228907436	0.389533585239085	15.641440767596	0.444522637619827	18.6395685891021	0.482149542835856	24.8585138413446	0.582221668969881	31.0638500975269	0.547211796322622	37.0416124961037	0.677399113545159	43.45610804758	0.744637738534547	49.6574988976015	0.832513154282212	62.3309324117412	0.902750837616578	74.4690539931327	1.11327607762704	108.561927010862	1.19888954550177	124.082424212174	1.33846143800184	155.938217067417	1.45935119524538	179.051264284887	1.52052147241994	220.529396548111	1.68841620942596	248.016915828034	1.80445505233487	279.105200675995	1.88635076096922	313.449685991512	
0.0144434228655572	0.100395972146471	0.0183912375735115	0.144341255215793	0.0269033395559963	0.202047936407551	0.0350395619786738	0.264610824325213	0.0445842890122369	0.377949038249416	0.0493904417291897	0.453702813666336	0.0466527243929598	0.501697184108131	0.0579545956570642	0.570692911147611	0.0911251251400877	1.20158411914278	0.109823397727319	1.82033081699505	0.137556253154028	2.41516818266087	0.182055914184933	3.66895555807102	0.197837136479817	4.3043524394393	0.21241642009548	4.93106865222205	0.229145111513383	5.53687680698399	0.259022230169448	7.3673322488034	0.301948296957981	9.2981034435214	0.302734174346196	11.1527328863846	0.345747257298231	12.3975151660053	0.389149851245282	15.5588585361822	0.444149809809234	18.5388739971174	0.481535510140905	24.7256010777439	0.581583702705008	30.8974246239931	0.546677843978695	36.8423131998925	0.676525596833682	43.2236573945774	0.743740958825776	49.3916510186595	0.831805615709373	61.9984837960066	0.901910497339607	74.068548052168	1.11249898294844	107.979164975992	1.19779926376369	123.41646899831	1.33728203024748	155.103960696443	1.45798695218927	178.050830172172	1.51907994540516	219.360475013781	1.68692060722067	246.68388781327	1.80281191901186	277.605845907885	1.88466272760708	311.780875226355	
0.0144625156681456	0.100461834111667	0.0182867075529227	0.143722551465415	0.0268052510658467	0.200678557593858	0.0350037616303162	0.263363899872351	0.0446802266114443	0.375816222343359	0.0492761165306759	0.450991471845938	0.0466177125910649	0.498249137062373	0.0580567513478726	0.567770071801329	0.0911505615998508	1.1950568287733	0.109599717059652	1.81068557520917	0.137480441683109	2.40248613093405	0.181698607586765	3.64951745987819	0.19748564070589	4.28137578129229	0.211921555057226	4.9047830051246	0.228667402187879	5.50729055283887	0.258740181170149	7.3274613999553	0.301736897466562	9.24750096515573	0.302565060712384	11.0930919228616	0.345341425947503	12.3312701944194	0.388598887386312	15.4751047010251	0.443639762981969	18.4393063053945	0.480952790807285	24.59105663707	0.581125747846198	30.7316846038416	0.546111440156504	36.6423843296508	0.675830297739869	42.9893664482548	0.742986748372332	49.1257435350755	0.831083183350214	61.6649064173652	0.901043186897949	73.6694428202891	1.11147384879031	107.39387719442	1.19665733826787	122.748539380682	1.33585425891334	154.270419581173	1.45695754325518	177.048995350372	1.51752413971434	218.192924386215	1.68535931698885	245.348356403545	1.80119613013462	276.105895093356	1.88284736971865	310.116564611665	
0.0143457565817663	0.099352003245659	0.0180671812969826	0.142555400608045	0.0268482769261695	0.200156202069631	0.0347953238261234	0.26272533275863	0.0447091488486269	0.373084682465583	0.049110158246791	0.448472739166354	0.0467703638818633	0.495139858587041	0.0579311080101807	0.564553283781396	0.0911102365240784	1.18789810172821	0.109655452287748	1.80016698572042	0.1371427464945	2.38929650842818	0.181509632340619	3.6293310440322	0.197236554961145	4.25748037346907	0.211601937669312	4.87679816007048	0.228542117310457	5.47775179614281	0.25837536694206	7.28760265830009	0.301318057186692	9.19765844597485	0.302227291038395	11.0328986850781	0.344952025199226	12.2644282450915	0.388287648956349	15.390615121069	0.443111506516584	18.339936054048	0.480581737553321	24.4567003235473	0.580589248914151	30.5646723971136	0.545578286535193	36.4419190176315	0.675410271799261	42.7558391864071	0.742287902970986	48.8587035632946	0.830342085115466	61.3315413802607	0.900125124311858	73.2685419985716	1.11039765328864	106.80988581381	1.19558573767907	122.082219088387	1.33453237218665	153.437593721606	1.45572783239958	176.049291394522	1.51616593603505	217.027504624598	1.68382654321987	244.014151197102	1.799436884245	274.608060243617	1.8810089240234	308.45121091574	
0.0140996301028413	0.0981598813029435	0.017951135210796	0.141136778115559	0.0265578810500936	0.198279383444112	0.0346777260444742	0.260907507594644	0.0445122403872025	0.370839525779299	0.0491295640960049	0.445408135068652	0.0466834786187833	0.493151310361705	0.0578232367927252	0.560966760716903	0.0908957121412268	1.18105008716233	0.1095595089551	1.79098845293758	0.137010844017177	2.37591154102156	0.181242028852959	3.60871412434655	0.197072475958187	4.23389509604846	0.211661004265934	4.85001891203193	0.228484711372653	5.44699719788334	0.258118819650395	7.2473732502778	0.300843168243578	9.1489633161514	0.301972675123513	10.9733555104208	0.344665897082742	12.1971364669814	0.387834865728802	15.3073092520491	0.442592231059654	18.2394314518595	0.480034993496632	24.3239272583262	0.580070790547343	30.3968797421052	0.545074831321117	36.2423291487909	0.674710854405741	42.5240777120769	0.741759502144976	48.5925204082416	0.829582404824164	60.9975504944158	0.899394325247604	72.8685650488042	1.1094149137142	106.228114706112	1.19466631354042	121.417537923744	1.33326283504962	152.604231420261	1.45418498118442	175.0523292522	1.51491660621764	215.8601924156	1.68220776557695	242.680512234759	1.79767692730805	273.11278839348	1.87911146846075	306.784784336261	
0.0140355057370799	0.0982097725419342	0.0180964620191419	0.140786484428819	0.0262728405567754	0.197418419420519	0.0347952008740849	0.259407379828835	0.0443721903041514	0.368444775411572	0.0489733562210794	0.443155993463389	0.0464714030395041	0.490236969333514	0.0578123984593005	0.557936993902602	0.0905862447782134	1.1743467768346	0.109287515125486	1.78244263739881	0.136982308482608	2.36340737189804	0.181051185094326	3.58902293925609	0.196989313951083	4.21059014670949	0.21141260148914	4.82384129834801	0.228238999611705	5.41664679360205	0.257736366155238	7.20655571207757	0.300516307628226	9.09791380297115	0.301700108143492	10.9136977830922	0.34428328513472	12.1306186178941	0.387339684454211	15.2250688160038	0.442135441640378	18.1393440821646	0.479370858499214	24.1918154321016	0.579590775599081	30.2311881507252	0.544509915924115	36.0434321839128	0.673942490875887	42.2905616260996	0.741179226724185	48.3289449562737	0.828780257195417	60.6653179455083	0.898500300196176	72.4683049769876	1.10856817191022	105.646060476365	1.19359976062104	120.750763146054	1.33217037046624	151.769110781979	1.45274433759294	174.051924941807	1.51326841379866	214.693371944898	1.68055548415147	241.345398057527	1.79613960531487	271.61033418399	1.87726913865559	305.117344477869	
0.0138643495265222	0.0976480977446279	0.0179819776750601	0.139666598189866	0.0264287187711615	0.196145956357644	0.0348380995419385	0.25788321230021	0.0444035387297784	0.366462455405658	0.0487637461116849	0.440598057926042	0.0461530104513447	0.486383913402357	0.0575933165490064	0.554600123483909	0.0904712808684944	1.16779073188199	0.109093290105639	1.77268982786067	0.136784254095704	2.34988410309566	0.180981728377873	3.56963676229433	0.196897058580186	4.18726936488751	0.211066467799134	4.79726600994361	0.227959637338331	5.38628847307925	0.257381081132445	7.16690186137904	0.300327159837145	9.04762052368557	0.301285994558543	10.8529681035312	0.344012137510688	12.063588541415	0.387031953245373	15.1418868128804	0.441740911630137	18.0396664943831	0.478889210741621	24.0583680893685	0.578934577158081	30.0651854976202	0.543875358486178	35.842918443122	0.673377649510341	42.0568182974248	0.740453105925908	48.0640842792138	0.828023588772222	60.3330406931193	0.897690372112436	72.0683578295412	1.10749686761577	105.063179232212	1.19235231761019	120.08754229514	1.33098949118147	150.93592729456	1.45132194648042	173.050894782673	1.51173828283774	213.528280008813	1.67895112729359	240.013070397306	1.79457359251526	270.108297206993	1.8755876374212	303.451424537846	
0.0138160116503319	0.0967209297858482	0.0178757166182948	0.138168362172947	0.0265257196526226	0.194749001665903	0.0345752020272369	0.256144927901084	0.0443184279592597	0.36491887562304	0.0488824776796239	0.437899230752146	0.0459144976931048	0.482951029451547	0.0574167056519671	0.551741894638172	0.0904545044470607	1.1616140844452	0.109162138086408	1.76178357536866	0.136492528925466	2.33628912245844	0.180716668646489	3.55086712084768	0.196502805332731	4.16440493110542	0.210892293800778	4.77003879576795	0.227971731376935	5.35629755929469	0.257136269867308	7.12754649955151	0.300097892206131	8.99834797389328	0.300934530030532	10.7932992003323	0.343705963816604	11.9966637043819	0.386826119436665	15.0583648770334	0.441432536871596	17.9401826216879	0.478420946365946	23.9252373962958	0.578276321605954	29.8970165883095	0.54336729271021	35.6416857213377	0.672925330174745	41.8233543655091	0.739753604349603	47.7945111101503	0.827192968266532	59.9990460819843	0.896796672913315	71.6693867081066	1.1064712146353	104.47853220054	1.19131844913068	119.421341212128	1.32960606455064	150.104591551042	1.4499375723513	172.051682565118	1.51035889378754	212.360982700975	1.67739396730277	238.681711312516	1.79286543330114	268.608912636562	1.87398874821304	301.787024516193	
0.0139848334659281	0.0956154499422871	0.0177486707873795	0.137607822424974	0.0261618100792261	0.193592182667855	0.0342577443734379	0.254311212046424	0.0440565911714989	0.361668268953723	0.0488179652237452	0.435008813071454	0.0460745439645598	0.480925257428825	0.0574430320981336	0.547683423881409	0.09027037800093	1.15433056018104	0.108919203485706	1.75141003936402	0.136198683095883	2.32343710436982	0.180350308777966	3.53101225582251	0.196080913638435	4.14052908105533	0.210643906204543	4.74370937651158	0.227739089570022	5.3271243466918	0.25697936491203	7.08679042863828	0.299912019754319	8.94713361662516	0.300648826134384	10.7331339022247	0.34334967776177	11.9306403875582	0.386353845216652	14.9744275713378	0.441068488717515	17.8403671981719	0.47787124775532	23.7924512925593	0.57777001643416	29.7304737681368	0.542902218198839	35.4425503378918	0.672173704380065	41.5907174480004	0.739103015811754	47.5269346965919	0.826685707400808	59.6647087441581	0.895914001644527	71.2692756478949	1.10549859424154	103.895613703485	1.19008062260753	118.752904955043	1.32843838933035	149.271244150858	1.44848286016604	171.055539986624	1.5090653446985	211.194758276692	1.67580473184645	237.348236262938	1.79111376437261	267.108067752404	1.87223828210527	300.124084808267	
0.0140001883980797	0.0944064914344521	0.0177635227806006	0.136880779670867	0.0257490819689638	0.191767328929148	0.034122348705931	0.253120778125795	0.0439902608001431	0.358767111960102	0.0487631919223745	0.432497530972113	0.0460977059774238	0.478952541686506	0.0575159229880363	0.544096551570966	0.0901712429414065	1.1475107181217	0.108545549079654	1.7408359197694	0.135996373941415	2.30926051281238	0.180190485488446	3.51034457905895	0.19603774821072	4.11743600759202	0.210358291351526	4.71675969644997	0.227305986044116	5.2971325015847	0.25679374945285	7.04664856493384	0.299626440937692	8.89708620648759	0.300256918894365	10.673166975816	0.342952902708196	11.8647819148224	0.385785157014295	14.8905657027673	0.440696325146556	17.7398514201131	0.477218928421245	23.6581434078081	0.577282353668624	29.5639532997048	0.542250037503847	35.2431914370387	0.671517632898783	41.357506835813	0.738428231786931	47.2602970561441	0.825979066029214	59.3323830629976	0.895150477907263	70.8691273347819	1.10451550199269	103.312821866294	1.18894492275866	118.086383497081	1.32736854737563	148.437270901933	1.44708455900418	170.059173890722	1.50768777761794	210.027431166534	1.67421296486328	236.017339114124	1.7895248204903	265.607967926271	1.87025645390344	298.460102019107	
0.0137856262289901	0.0936206807734866	0.0177906799519503	0.135883740694437	0.0257106365902735	0.189685866729492	0.0340086199351255	0.251266369448663	0.0440900604223642	0.356667590834506	0.0484071612070131	0.429859181555034	0.0457071177971533	0.475143985510004	0.057480734233396	0.541281163561628	0.0899069875613037	1.1411611939402	0.108484293228916	1.73039055551461	0.135999206334948	2.29685273557076	0.180134796036346	3.48970996424522	0.195882251665451	4.09442815014025	0.210205001225862	4.68987753727182	0.227021206197463	5.26638023163155	0.25641520353693	7.00768249592401	0.299354487125893	8.84721295366321	0.299871163037056	10.6130771148334	0.342772242729167	11.7978226188557	0.385556531914407	14.8075830026653	0.440127000286283	17.6396187641034	0.476604368949873	23.5236771982268	0.576915249429062	29.3969280544614	0.541763739251073	35.0425622122541	0.670798363698062	41.1219008620775	0.737608938314471	46.9926573126536	0.825001157300355	58.9978892629863	0.894277961098821	70.4720635618896	1.1035956121752	102.730104534906	1.18800402092441	117.418200559725	1.32611615801765	147.605234803872	1.44574057219084	169.056266185367	1.50617017964538	208.859791132005	1.67264457801162	234.689109273037	1.78792394290824	264.108970786013	1.86849116117517	296.790814416815	
0.0137408065082344	0.0938917465615281	0.017557305247978	0.134503127802721	0.0259952090357916	0.188406098605519	0.0342683020964695	0.248778399516411	0.0438756584342117	0.354279970904902	0.0483299709537537	0.426417479144014	0.0454844755759797	0.472167304079935	0.0574490021669018	0.538004945522725	0.0899475431874526	1.13350886595402	0.108506217489345	1.72146860208888	0.135808375844744	2.28385007606286	0.180018554219645	3.46978501719964	0.19565948874053	4.07105800822416	0.210080690226633	4.66424241896184	0.226718659306283	5.23594693964506	0.256164585097177	6.96728172455612	0.298890203123861	8.79706030407972	0.299718932145343	10.5528652505992	0.342616588918491	11.730912682983	0.385316999769858	14.7245313846962	0.43968050750248	17.5388831939274	0.476040494008914	23.3916827186411	0.576493742531228	29.2305063062177	0.541283440389163	34.8433299712651	0.670146146393401	40.8888020085937	0.736940681816084	46.7266827738474	0.824192453702001	58.6630043075122	0.89340882894945	70.0775329862799	1.10251791832103	102.14745425874	1.18693664270188	116.750583866467	1.3248669772231	146.772945386083	1.44437639618996	168.055161520431	1.50466914059406	207.694818405203	1.67100145113783	233.353399049385	1.7861658538726	262.608662343632	1.86676355585272	295.12209305862	
0.0138965754384628	0.0937121250044383	0.0175313103657521	0.132972222737666	0.0259791288085367	0.187773061219322	0.0342714373822854	0.246984119350146	0.0437628146177598	0.352670965714525	0.0485246042959915	0.424128986856238	0.0455255681808929	0.469377003571258	0.0573851208479597	0.535624368719758	0.0898925630175138	1.12738192785728	0.108142468572013	1.71188401268279	0.135614071614463	2.26920502927263	0.179760360518441	3.45056717678524	0.19538669680823	4.04775585285279	0.20978367064763	4.63765316071949	0.226591055196992	5.20686313400509	0.255950355991643	6.92678549262887	0.298636857352518	8.74755306100978	0.299399005503072	10.4938668996222	0.342151181008034	11.6647142775236	0.384911539696716	14.6409312177566	0.439375083572585	17.4394496126489	0.475601212074603	23.2574921805287	0.575932428576056	29.0638070238599	0.540475242236875	34.6443622258747	0.669660029349844	40.6568021156958	0.736240597473404	46.4606635315598	0.823363378376876	58.3317477846165	0.892549624238916	69.6792249664869	1.10142030051999	101.563954616426	1.18583190143573	116.083704780653	1.32370289527815	145.940045020713	1.44295406468208	167.053535314877	1.50312641975844	206.528295957711	1.66942069617684	232.016973570031	1.78457382510649	261.107579040907	1.86495850042926	293.454802211833	
0.0137945863478077	0.0926952263026437	0.017617727233241	0.13282351672301	0.0258310345737002	0.186239042044556	0.0341817883525194	0.245348396844679	0.0438239951448899	0.350227146290979	0.0484959567902436	0.421839475934444	0.0453726360454146	0.465062913883734	0.0573245851016506	0.531620380331021	0.0896998268681424	1.12093030744339	0.107865555937473	1.70136716942379	0.135448308876318	2.25563589283563	0.179405001688312	3.42984129236353	0.195285784706668	4.02460038077995	0.209493017298726	4.61106623078347	0.226455806716321	5.17691599237945	0.255576444069112	6.88695422498831	0.298505853706298	8.69789494368991	0.298875883162893	10.4341048641702	0.341785459532089	11.5975482279552	0.38466982759959	14.5569417579993	0.438931617185522	17.340282389614	0.475183930625097	23.1238492600642	0.575513190199576	28.8974374296779	0.539923480612941	34.4458042623977	0.669126056414996	40.4236026793788	0.735586836879962	46.1929753592977	0.822732251515282	57.9991576078573	0.891697348510152	69.2752917586105	1.10039917340635	100.979523651581	1.18463560172481	115.41836796495	1.32243471072418	145.111346782601	1.44170534086444	166.052967091718	1.5016222481396	205.362816591453	1.66785595300254	230.684139270353	1.78293711189059	259.60768783102	1.86308613941747	291.787541167366	
0.0137670132805397	0.091030014342367	0.0175320884217379	0.132012873219887	0.0256429527234537	0.184403507200578	0.0339513677179053	0.24398566825593	0.0438713353425013	0.347488679701884	0.0482809056731654	0.419121934998453	0.0452327759303422	0.461905352155968	0.0570159176836088	0.528286303879919	0.0895323934813503	1.11383584165291	0.107987480432826	1.69061330458081	0.135407050101647	2.24303486616895	0.17912653795495	3.40868746523911	0.195079023108519	4.00037854440982	0.20927422897917	4.58432982358132	0.226178261197181	5.14658002359738	0.255438998720729	6.84714344644342	0.298108881532461	8.64765009317591	0.298460585770906	10.3738445711645	0.341543364236448	11.5310331728354	0.384186008023882	14.4747711711439	0.438501351137655	17.240988506715	0.474611164268916	22.9920931990463	0.57477470074178	28.7312522373569	0.539468217945803	34.2485948539446	0.668466876953115	40.1896395585868	0.735003940877514	45.9260471462204	0.822110763009991	57.6656808120492	0.890961873560461	68.8720514546967	1.09927565437776	100.395830294181	1.18360994402961	114.75191356221	1.32116615013708	144.277313929034	1.44047288215322	165.053456850954	1.50017901415606	204.197322324034	1.66616205561979	229.351364575318	1.78116331706593	258.109823178959	1.86125403336306	290.122455692331	
0.0136284766035848	0.0916910969058555	0.0172165994499878	0.130955967667051	0.0254970701701897	0.183490039869335	0.0340031819688029	0.241981403962894	0.0438422600453695	0.344929609115203	0.0482431381008604	0.4170836192254	0.0452768497060992	0.459998789417135	0.0568600914239318	0.524491746645202	0.0894608514012094	1.10734522210805	0.107754011625993	1.68107877376073	0.135405285102768	2.23112627780362	0.179138619269348	3.38791873998101	0.194804817946594	3.97756626468943	0.209124594108356	4.55727490407378	0.22594838191422	5.11706641260964	0.255387486512345	6.80747376326189	0.297793311462945	8.59738195959865	0.298248062112029	10.314020137103	0.341265347811551	11.4644790021694	0.383682710866753	14.3918350371685	0.437975661161552	17.1409644669522	0.473995186352513	22.8581690191777	0.574120810869005	28.5649012696254	0.538837444145535	34.0466245247163	0.667814098357798	39.9576061380778	0.73448152925312	45.6590891308221	0.821291301826783	57.3337798139625	0.890083752000367	68.4719180427442	1.09828208356831	99.8132321720766	1.18246246098272	114.084989772914	1.31991866290026	143.441731354777	1.43919145228902	164.052530999944	1.49873231355705	203.030114423159	1.6644432320693	228.017740514134	1.77944653851375	256.610229992282	1.85949017815447	288.456982787122	
