X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	X_Cu43Zr45.1Y3.15Al8.75_Pd_[¦Ìm]	Y_Cu43Zr45.1Y3.15Al8.75_Fn_[mN]	
0.00993338641177734	0.0261585634088034	0.0317113178015397	0.107206073518018	0.0264054127990497	0.172273425053566	0.0365229945821484	0.245953520020815	0.0375980622829514	0.327358432427021	0.0445305512110422	0.390093857847877	0.0498652653793289	0.47121856052043	0.0589445405744507	0.550629961475261	0.0619145049761999	0.621021340582758	0.072004316679498	0.708648768515128	0.125058804184892	2.14996340329918	0.148043785830914	2.91389779648589	0.167662612350639	3.66079456200047	0.18600750853529	4.48455465611789	0.201224494406413	5.13709102935587	0.220976151191215	5.93356961772452	0.241282395858506	6.63204266461271	0.246573044901013	7.38573973311498	0.277006315983027	8.90245537728167	0.354751026705726	13.3615873839558	0.361660581959686	14.2107250083965	0.410600686328525	17.7512632335111	0.46187301211884	22.2349058902221	0.541290468329326	29.7389976975961	0.594678349674385	35.4884029208312	0.659568468252918	43.6402969034399	0.730876433583482	51.8490605738722	0.785977845288372	59.2919762052914	0.801046681328934	63.4814686970856	0.885143636149214	74.0672637875025	0.966186288491663	88.8889490796496	1.08470147181935	112.078135777512	1.16764510947277	127.862471601939	1.24680784341512	148.104673463769	1.38734447356474	184.969596670406	1.52116476568055	223.082271460727	1.63847461389564	250.885142320635	1.78124185197436	300.145755905021	1.88064401396143	335.86313272452	2.01764829664635	371.612625328364	
0.00982723605397686	0.0258270744336249	0.0315048081232079	0.107749878564273	0.026432643851929	0.170537570824168	0.0363917046473117	0.244633021088052	0.0374288409445254	0.32563793046746	0.0443547885043979	0.387848672057763	0.0496712505167775	0.469595992945705	0.0586778421635111	0.548247114573626	0.0618858317397552	0.61898913661381	0.0721301839071452	0.705079183879156	0.125095708278573	2.14017287519856	0.147808599033699	2.90107953883901	0.16759970268638	3.64414996573752	0.18585177799522	4.46388674652369	0.200982345952575	5.11430855195645	0.221105313746667	5.90614170354357	0.241059336621672	6.6025406951566	0.246347624959357	7.35255997098639	0.276909816941874	8.86245414327932	0.354414585045345	13.3017564306366	0.361279793192024	14.1441652497953	0.40992778833939	17.6681277965142	0.461051660554255	22.135639946999	0.540538880707114	29.6060234667084	0.594054342796982	35.3210815150231	0.659001519027855	43.4390008517236	0.730305362604127	51.616222490697	0.785110397156335	59.0261246010593	0.800488250684588	63.1813444237354	0.884644915645398	73.7339248274289	0.965283111123722	88.4892627025117	1.08364382732619	111.576935244562	1.16664362288128	127.263534357361	1.24588312771114	147.438338270313	1.38613072581074	184.137679781628	1.51975768696638	222.082731417642	1.63692824316026	249.718739082426	1.77950525751436	298.81248947169	1.8790768323869	334.363688549448	2.01594829382168	369.945274876934	
0.0100901088489785	0.0255388191965364	0.0312092821949586	0.107151372871273	0.0265027696931189	0.169590081116737	0.0361049194768519	0.243028934444789	0.037441974231408	0.323908057074937	0.0442864967997075	0.386370954240341	0.0495123384652595	0.467100776160013	0.0584434993017009	0.545179396366212	0.0616761964904714	0.616682599952008	0.072304250698667	0.701546153652501	0.124711723977191	2.13057955464375	0.147669488818123	2.88701237767888	0.167452407795542	3.62780129720859	0.185805050241182	4.4445846214203	0.200847578642617	5.09091838660595	0.220856211246849	5.88014010981789	0.240852285882794	6.57211531941161	0.24616178750197	7.31918556244896	0.276549981558462	8.82282916357924	0.354124592062396	13.2412810021263	0.361055776963077	14.0787584684867	0.409605146021631	17.5839902564746	0.460721807858546	22.0349304538538	0.540009195077797	29.4731963847806	0.593534014590551	35.1537973621162	0.658468914534707	43.2398654682777	0.729541092918029	51.3826952288492	0.784405847296521	58.7592857949449	0.800092173040557	62.8811381940026	0.883827420228038	73.4005560650343	0.964396344893592	88.0891739940407	1.08281800488983	111.076725638785	1.16550941264786	126.663971264043	1.24491200542551	146.772226594264	1.38483258131379	183.30390024779	1.51862311963526	221.082014182878	1.63548106993251	248.551709995477	1.77794245104864	297.478477980334	1.87756066000185	332.86346951403	2.01419034436821	368.279861576368	
0.00995663094927889	0.0256343379635585	0.0314956914836297	0.105693067307843	0.0263912414265592	0.168467997538689	0.0361298221345223	0.241839664677323	0.0377000135280846	0.321932576468856	0.0443353792092981	0.384126525149783	0.0495573887502014	0.464524068652913	0.058367770680644	0.543037529169313	0.061632456151487	0.612981058555012	0.0720471562491233	0.698620636753945	0.124614689818422	2.12094059928495	0.147562611577983	2.87348608207827	0.167366157199712	3.61037113039127	0.185714501905985	4.42465711323776	0.200689842446994	5.06756966510806	0.220501032109598	5.8530698234886	0.240636562720466	6.54201218126214	0.245834503874062	7.28600859428797	0.276259690296148	8.78352642147467	0.35382641409277	13.1808009170034	0.360878692657383	14.0124222272928	0.409479784333443	17.500649928521	0.460571119100279	21.9342861532858	0.539641963962957	29.3392722049119	0.592955864552542	34.9872023878819	0.657833085372879	43.0407002825109	0.728779058225671	51.1495553971741	0.783837804343764	58.4916199744236	0.798927427085264	62.5823848274172	0.882879342285185	73.0678876571825	0.963523258336926	87.6887127565575	1.08181752370751	110.57687366086	1.16434800101983	126.063573705738	1.24353070996904	146.106025511252	1.38327373694402	182.471417114914	1.51729782838923	220.083144692015	1.63381935430227	247.383697431936	1.77637776300863	296.145092337718	1.87555607405955	331.363399490217	2.0122763539881	366.615074124542	
0.0097287077343713	0.0243085166680539	0.0316396038108866	0.105845163918586	0.0262210428891872	0.167424537954886	0.036206447741462	0.239559146838713	0.037671686621401	0.320984548340587	0.0443078165255495	0.382357478003326	0.0493416721769487	0.461639879191643	0.0585508862838138	0.539965852841145	0.0615438405201639	0.610106298734362	0.0717605672093796	0.69505524306936	0.124502452589837	2.1109919791848	0.147584867940772	2.86010623694557	0.167291190560611	3.59378823424595	0.18535047654302	4.40419456026152	0.200492400329028	5.04337623407511	0.220426894519315	5.82592270305055	0.240188967628999	6.51141683915536	0.245567255744186	7.25274315048659	0.276033655501156	8.74285277260538	0.353413222482247	13.1199464402234	0.36040702268526	13.9451798092768	0.409178395186881	17.4177119319005	0.460102157245444	21.8354150908156	0.539146457773262	29.2057112408301	0.592451323608387	34.821207185357	0.657325184385709	42.840093409467	0.728285845156005	50.9157561891475	0.783116058276136	58.2239392527417	0.798208518681896	62.2817799916414	0.882192378246239	72.7388774842301	0.962748406148997	87.2881621121114	1.08076235288859	110.078221226354	1.16326481785728	125.463056938149	1.24212681572578	145.438438620316	1.38211008739468	181.638740266952	1.51584075279832	219.083351329201	1.63241707738273	246.217905141308	1.77476670563988	294.811557683498	1.87359126746564	329.865713652082	2.01026748409602	364.953207300172	
0.00974192446557291	0.0240179367626181	0.0314648973346379	0.104406357920636	0.0259635102043475	0.166607637128511	0.0364070276132757	0.239196251193985	0.03740509974507	0.31976009204377	0.0439353699866625	0.38016831708418	0.0491679647711752	0.459305315542442	0.0584725015249474	0.537100522661114	0.0612487932640731	0.60699480836802	0.071599468677297	0.691687464384189	0.12446590301867	2.10132112602933	0.147285722225069	2.84795713453676	0.167155977394513	3.57713036663694	0.185009511186901	4.38505308829461	0.200360731174214	5.02083683185612	0.220296060557132	5.79957884829495	0.23989180110476	6.4817495599501	0.245235878179391	7.21957828951849	0.275727611249239	8.70191835342759	0.353011818726355	13.0594477286499	0.360053584230697	13.8779653309367	0.408798787633124	17.3347925617307	0.459456351942319	21.736011311858	0.53856313151418	29.0726885811709	0.591963691762761	34.654377517845	0.656678050987602	42.6402837485092	0.727764406830604	50.682266180201	0.78233856220295	57.9589668169782	0.797710981231284	61.9866327058936	0.881529136803595	72.4045624981446	0.962053588749968	86.8876189182456	1.07980184775	109.578786480922	1.16228896401051	124.862450763597	1.24125581087329	144.771596787403	1.38136044718043	180.804170971608	1.51444062668658	218.087044837941	1.63109715294728	245.051680717025	1.7732601120121	293.47930452908	1.8719417766204	328.36626947701	2.00854410736222	363.287674790321	
0.00968878229020089	0.0233852886401352	0.0314472548181262	0.103480055800771	0.0262169504540598	0.165147890925543	0.0361484374771342	0.237585179631743	0.0371586114909806	0.317638248281273	0.0437852987591781	0.377940593591511	0.0491660877982074	0.457611414482655	0.0582805638900932	0.535169308979055	0.0613039107939165	0.603790069333324	0.0716074907290905	0.68877399647087	0.124501539355315	2.09056574778724	0.146793688622803	2.83428438846825	0.167038639856422	3.56134142294878	0.184950928764571	4.36378959794224	0.200153690141456	4.99713560478048	0.219852260485834	5.77423430261446	0.240003099030545	6.4510690018318	0.244948178432735	7.18619270511069	0.275442408355138	8.66175413798242	0.352710285882512	13.0006840709505	0.35973596296979	13.8118293240869	0.408401441207348	17.251910444462	0.459302494294957	21.6352235876203	0.538057654782883	28.938788615688	0.591380636733957	34.4868102428889	0.655979978062959	42.4405523186439	0.727091957739126	50.4491226232358	0.781754992275113	57.6919566475183	0.796656410311927	61.6911650451953	0.880728668203939	72.0691820790844	0.961228547460305	86.488737203774	1.07875952981129	109.078934502997	1.16125017696028	124.263625277723	1.24028004276648	144.106468587946	1.38012476996372	179.968722507795	1.51327809624956	217.08856277725	1.62936200692651	243.885828821755	1.77153402617696	292.1500912114	1.87071095136226	326.86384506984	2.00687258795591	361.617433513758	
0.0093910821955786	0.0240648157552997	0.0313965845718706	0.103139220858481	0.0264507657099933	0.164396721097133	0.0357879937072032	0.235876377411471	0.0371508944706201	0.31522766543053	0.0440242898316037	0.375453467670303	0.0492452416316224	0.455059736268559	0.0580065781477439	0.532900199841442	0.0613935281325267	0.601195230140711	0.0716055985144496	0.68495877551751	0.124380706537393	2.08017102419503	0.146569264314436	2.82070687012847	0.166816757552286	3.54508123006024	0.184816069291508	4.34359480019348	0.199876723619732	4.97465208191331	0.219268059153023	5.74773305435123	0.239877829613079	6.42137564559569	0.244777777891534	7.15306323439875	0.275252095572632	8.62311077222936	0.352307832002205	12.9415916563979	0.359480710268925	13.7450115891447	0.407720406753444	17.1682851318142	0.459064869257503	21.5353746364932	0.537630240741644	28.8064271950253	0.590828788654146	34.3209491508085	0.655409734965309	42.2403626780936	0.726413271079766	50.2146901158885	0.781304109853875	57.4259336799405	0.796094839015026	61.386067509533	0.880013540859677	71.7353141278135	0.960273436507033	86.0899746985862	1.07777353721429	108.579715824392	1.16020790243296	123.66329477464	1.23897058845093	143.440356911897	1.37845170801266	179.136999334104	1.51199362918528	216.086176612512	1.62788963632988	242.720662379867	1.76984246835801	290.821205719252	1.86905020806228	325.36323860425	2.00504287186732	359.951185748204	
0.00939769903839761	0.0238347536244454	0.031168294347836	0.103209753988243	0.0260670085960113	0.163900209773124	0.0357014635370485	0.23488437339747	0.0372877498698548	0.313189466072793	0.0440224238424217	0.373649728759589	0.0492056785043138	0.452787076463799	0.057929415415067	0.529183291622696	0.0612578048228282	0.598733744692917	0.0715991069283365	0.681662534044204	0.123946550162933	2.06980261046431	0.146528810595374	2.8068764977217	0.166661594339002	3.52783499944266	0.184512412636332	4.324259147479	0.199550926985094	4.95161628478562	0.219421815644353	5.71992935152926	0.239459698290855	6.39172838982484	0.244606014318995	7.11992165649391	0.274881915087139	8.58234492242956	0.351926837674179	12.8816349745371	0.359021281036137	13.678143562786	0.407250939155509	17.0835664465156	0.458319983420874	21.4354269651778	0.537169277469311	28.6730450448694	0.590279744309311	34.1543355501235	0.654785370972301	42.0402326421853	0.725910354461216	49.9824294526821	0.780540370567665	57.1598175801097	0.795439807209965	61.083342983678	0.879254725732123	71.4017665514931	0.959466684949235	85.690094606362	1.07700414293767	108.079111337862	1.15918459914444	123.064245771359	1.2377253774536	142.777553293477	1.377156564953	178.305037741846	1.51064167324837	215.085653092835	1.62662571164577	241.558327158471	1.7681534060412	289.485555100242	1.86715222846749	323.865761382362	2.00328960399781	358.284431343194	
0.00973500589897902	0.0227177632164853	0.030944620142664	0.102594833735645	0.0257886536149099	0.162122489685603	0.0357737220822023	0.233073474944805	0.0371123104718414	0.312258667411337	0.0439286352089468	0.372482781629023	0.0489462352912443	0.450611827174951	0.0580567939959016	0.526416332384937	0.0609796156637135	0.595297804840054	0.0715425526151464	0.678771476079272	0.123798399907598	2.05973384975774	0.14654079204579	2.79392762208993	0.166401081304064	3.51134686536481	0.184458656927132	4.30475073443513	0.199250992052103	4.92689572520048	0.219083081862281	5.69438829679486	0.239178459332638	6.36194702360961	0.244416098896904	7.08639963333541	0.274609455549708	8.54207639886099	0.351775953981319	12.821593542326	0.358596879270386	13.6111563271433	0.40716097977423	17.0009059840092	0.457846203747038	21.3347118840975	0.536872213792311	28.5377574088162	0.589664776499593	33.9875729378336	0.654400922846302	41.8420099548192	0.725310204610776	49.7493417750687	0.779606644433704	56.89281486123	0.794651735858363	60.7831516551057	0.878510021183528	71.0680848647283	0.958696315414774	85.290192162397	1.07611008083136	107.579177403554	1.15789399531	122.464287797288	1.23661953670294	142.112574105625	1.37626855190364	177.471764847464	1.50914969387006	214.084742142985	1.62521216737033	240.391521588929	1.76667906196058	288.149129620888	1.86525904072528	322.365840370154	2.00146993109398	356.617796147468	
0.00972092241568708	0.0225809170121776	0.0312024064572034	0.100875437721589	0.0260884222573754	0.16122111499534	0.0360194095618607	0.231834379421963	0.0370727006561672	0.310452891232588	0.0439102465240647	0.369923216277248	0.0486274002171743	0.44890989345834	0.0579482477965848	0.525032154274159	0.0610035754445882	0.592168619345635	0.071389394396746	0.675581347166771	0.12387231333731	2.05046905322552	0.146593823180243	2.77975452299197	0.166331138003575	3.49455279183574	0.184529984772552	4.28496199330961	0.19914804196936	4.90365643409991	0.218805515519348	5.66653430255625	0.239014083691806	6.33223317827783	0.244142050790903	7.0529218479971	0.27433049730154	8.50313035328556	0.35156409884616	12.7619050813539	0.358173232492922	13.5457141555786	0.406941354253949	16.9188769581784	0.457728646539154	21.2347176466557	0.536361505175992	28.4061540846933	0.589178129027007	33.8199944870072	0.653723309082152	41.6423232284354	0.724657336850055	49.5159262719246	0.778978468287174	56.6262144736834	0.793759061067395	60.4830758105271	0.87766203459678	70.7349470703213	0.957830493639868	84.8898426836175	1.07501500325912	107.079414832592	1.15691358728419	121.863748677959	1.2355388617668	141.441500343134	1.37506535870618	176.638894284415	1.5078049408751	213.084948780171	1.6234059314891	239.222614955759	1.76507528650993	286.815535362025	1.86361032526429	320.867737299526	1.99970984499443	354.951011940137	
0.00949874654956087	0.0228987635674775	0.0310907852650222	0.100682610302057	0.0261698935196742	0.160506252193701	0.0359401943004502	0.230452864311546	0.037236776029906	0.309063358017261	0.0439116669190546	0.367087950352651	0.0485092579319611	0.445715893736572	0.0577552709192403	0.522124681749629	0.0607927645489801	0.59024986210242	0.071437494355675	0.672066477729459	0.123748488107189	2.04043987372649	0.14645710054688	2.76682264399638	0.166040145999576	3.47817362249394	0.184423978845808	4.26499630090332	0.199054489775428	4.88193519872386	0.218905514499927	5.63970383177853	0.238676034516236	6.30211979558052	0.243758389900044	7.01963079282614	0.274084446265611	8.46253027889617	0.351155483207629	12.7007656198795	0.357875237079991	13.4788610303803	0.406386298227604	16.8351175350861	0.457269695831586	21.1357795289633	0.535764000351403	28.2739454009256	0.588706304187696	33.6542563295007	0.653141574849248	41.4388106290967	0.724030328593639	49.2831217163605	0.778350282082359	56.3597146689701	0.793279252913647	60.1834395501829	0.876936437632609	70.4011834271738	0.956940966888129	84.4900743500969	1.07405998712624	106.57965971221	1.15602860169649	121.263954616653	1.23451511544821	140.774122068444	1.37361019524255	175.8064260527	1.50652850578119	212.084097434963	1.62190164933975	238.053693421429	1.76343152607485	285.481613277633	1.86216280482823	319.367667275713	1.99792358199584	353.286790732409	
0.00949299247088248	0.0213223946834289	0.0309573955775789	0.0998960065617493	0.0260131370317214	0.159192767283745	0.0356401966443107	0.229096902363056	0.0371926181877387	0.307263111566036	0.0439582278528713	0.3653209113704	0.0486427295947124	0.443409007828821	0.0578042516939584	0.518896601444016	0.0603653895154548	0.587101351665496	0.071200985505307	0.667921277562054	0.123352389577909	2.03148078381487	0.146397435913154	2.75410753031973	0.16578758831918	3.46171272960011	0.184079428363429	4.24532630340043	0.19886402331886	4.8584709932322	0.218743743375437	5.61350340069262	0.23841480467434	6.27233610105897	0.243451118089291	6.98642448800544	0.27372463779742	8.42263614698481	0.35080126933388	12.6413053329274	0.357541906694773	13.4106546935454	0.405813953606244	16.7514400683765	0.456515697725316	21.0360050836386	0.53517949853622	28.1390358818198	0.587895247509521	33.4884213144512	0.652408514318175	41.2387998024723	0.723426664071494	49.0488009677169	0.777542039767998	56.0929764456891	0.792559432035343	59.882864516728	0.875958801111875	70.068515019322	0.956124596828667	84.0863348573068	1.07293499830172	106.078876411754	1.15478158133722	120.664719348866	1.23356325795426	140.106356363581	1.37234282455392	174.97413663491	1.50523708935663	211.082992770027	1.62058361541928	236.886753741443	1.76175238177304	284.146826925931	1.86047371818081	317.868550926171	1.99590569639479	351.628679000481	
0.00965284816535946	0.021202392320198	0.031181439702625	0.0990854649220279	0.0260393643196784	0.158399615181896	0.0355406859969369	0.228306675196029	0.0371706528865542	0.306363657728493	0.0440263062497696	0.364384233735471	0.0488316810339506	0.44109612653228	0.0577861586370562	0.515654493092788	0.0604472413438116	0.582580828518347	0.0710241918041984	0.664617352677872	0.123262089606059	2.02043832540278	0.146192528418171	2.740903239484	0.165564703862476	3.44410537867138	0.183668577713647	4.22472684601222	0.198827755935539	4.83460957868133	0.218464173222127	5.58749761601555	0.238531117161022	6.24153214270539	0.243393539362048	6.95285031078524	0.27338037325438	8.38191686331154	0.350524872391626	12.5812937030373	0.357045126525564	13.3444032027018	0.405507619794546	16.6679265144323	0.456355469330941	20.9352602002373	0.534677708585043	28.004647903331	0.587280298698784	33.3214687123651	0.65179496665901	41.0396457925758	0.722708250107202	48.8160113133132	0.776975803883719	55.8254298344516	0.791684464823955	59.5830643436184	0.875130363445859	69.7354293789767	0.955110339662365	83.6878629247486	1.07187546701886	105.578353881607	1.15364008918571	120.06521586019	1.23225024612617	139.439440024866	1.37114426972707	174.140357101072	1.50361799108805	210.084525610496	1.61898354277311	235.720767735728	1.76014017053054	282.815736062031	1.8585735602167	316.370120030012	1.99405740719034	349.961715979225	
0.00949244838568329	0.0222157730966532	0.0308942578818778	0.0991741442892176	0.0260738313327959	0.157063734875468	0.0356690395051606	0.227159125767541	0.0370225912552844	0.30450360290852	0.043905303075476	0.362514283613613	0.0486827179027989	0.43915612349384	0.0578691529071742	0.513351972759398	0.0607917589097844	0.579842623863714	0.071106772706791	0.661901034102703	0.123254980855767	2.00967130562906	0.145878045321384	2.72751384829536	0.165544930725854	3.42810549043008	0.183499775767261	4.20517000419677	0.198741016718417	4.81069694139129	0.218099658865341	5.56055631785671	0.238404041932361	6.21170700433123	0.243312847216609	6.91848916602687	0.273278845542794	8.34218012490781	0.35009209013712	12.5208043046891	0.356627840995622	13.2790131851987	0.40521482744804	16.585422514111	0.456085691286645	20.8363444342856	0.534289889973457	27.8719623824278	0.586843866294362	33.1565091404941	0.651235186848275	40.8394151738343	0.722005277436312	48.5834228245761	0.776476684343025	55.5597458682749	0.790833560851734	59.2836478753914	0.874643636991494	69.4003842360274	0.954238846342512	83.289659213079	1.07115242716982	105.078047418287	1.15279876157899	119.465399447144	1.23093991360836	138.773015424447	1.36984892225957	173.305892113852	1.50197802808547	209.085522009189	1.61738769100311	234.553500230211	1.75855088143004	281.48279745423	1.85678405189051	314.870228820125	1.99239928109326	348.289418342514	
0.00950156999474371	0.0219491529185029	0.0306079212669304	0.09763197604231	0.0261041276185679	0.156507866292062	0.0355796496610126	0.225205283858376	0.0368000244930672	0.301909200273343	0.0436447837133488	0.359731841138786	0.0485351536152484	0.436870105031535	0.0576153974673467	0.511142410056071	0.060587619435773	0.577148016745034	0.0710406482333946	0.659214634263822	0.122973023050374	2.00072083045084	0.145876291739942	2.71321734896213	0.165431115085952	3.41120361631811	0.183461360218563	4.18460034912953	0.198308317203147	4.78803367327576	0.217971619650872	5.53354982712075	0.237966382644164	6.18179804692934	0.243163398953744	6.88502069391387	0.272942706195519	8.30206340691169	0.349691456550073	12.4616988516211	0.35623806782891	13.211347946754	0.404817528892245	16.5020616970617	0.455300920117109	20.7350724223321	0.53391117524961	27.7391874545616	0.586454611385494	32.992711859141	0.650773260047145	40.6383612659758	0.721371929166529	48.3503537734133	0.775420101545679	55.2934919327096	0.790144643794387	58.9832628317327	0.874090820179237	69.0668590114477	0.953574942822723	82.8892054261761	1.07013094937821	104.578977751287	1.1517032163083	118.87026944907	1.22987415320956	138.107410387855	1.3688143837053	172.473587794902	1.50079888657315	208.084894181388	1.61589440649863	233.388289084842	1.75696526011067	280.149560823219	1.85521319832643	313.375672225692	1.99058780854293	346.622634135183	
0.009423072406146	0.0202121199840278	0.0306370809986435	0.0970729642453639	0.0260734675058116	0.156154531255184	0.0353774155609427	0.22392056808346	0.0368790371379781	0.300769407015303	0.0434628331248796	0.357974581043105	0.0485870763273925	0.433781228340385	0.0574210739848678	0.508058568327351	0.0603736507454491	0.574974892035708	0.0708452985178384	0.655024439576667	0.122761226023865	1.99047348864907	0.14572415153862	2.69984704988536	0.165386552770406	3.39525821044484	0.18314116745082	4.16464303862602	0.197974149186352	4.76458343762205	0.217654384443499	5.50675428093793	0.237455981381639	6.15171306956921	0.242821019908175	6.85273127612433	0.2726292186273	8.26280257432099	0.34935940143067	12.4034772236344	0.356117358504427	13.145148609972	0.404512092840586	16.4186654897563	0.454722300875797	20.6345603695633	0.533322334466567	27.6067403522262	0.585703319580475	32.8249471438084	0.650334665321286	40.4404552282701	0.720730941833903	48.1163683008806	0.774523782413758	55.0253120221515	0.789346529630552	58.6834552080429	0.873293677379066	68.7346003855093	0.952957251424429	82.4904727233093	1.06901767744154	104.079259883806	1.15037803006843	118.270527541827	1.22869025237655	137.440866578152	1.36782117053565	171.64184972005	1.49949732414581	207.085205126698	1.6144471617453	232.221975253596	1.75538613638446	278.815012890086	1.8536626725307	311.877926782915	1.98864638553828	344.954777044297	
