X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	X_Mg59.5Cu22.9Ag6.6Gd11_Pd_[¦Ìm]	Y_Mg59.5Cu22.9Ag6.6Gd11_Fn_[mN]	
0.03378299413084	0.0268776207998081	0.0387273015193415	0.0807792646641098	0.0443328419379039	0.145745789621807	0.0441223014382584	0.218430117995654	0.0543904215119074	0.278298622985069	0.0742288859729942	0.38405195841121	0.0768549945296	0.461933017391866	0.0630421042983631	0.456779676046734	0.0682053809256557	0.535608534872499	0.0807193207276969	0.617715102398912	0.148219290439705	1.39532042533645	0.170486637382789	2.07328664121149	0.22798102531314	3.25564876764201	0.290178296208019	4.28226456937229	0.282340152681442	4.73137235249743	0.293268446084136	5.2972086481155	0.340168336226611	6.36837121866682	0.359476948743369	7.26609768983991	0.386814816244538	8.56391817399793	0.427225651625853	10.642720280152	0.49103607196193	13.0524358481576	0.491142778951845	14.1840693262633	0.547367379753677	17.466415569137	0.68250942637972	22.5823112165575	0.720127183300567	28.2674618445163	0.812402548195107	35.5335382540002	0.895906216470378	42.8458388545722	0.998528006497704	56.8124832898546	1.06550937526203	63.5969166894162	1.09160826388811	67.6779879409739	1.20791187834085	80.823131272239	1.36003840704294	101.021763406824	1.53362622528625	127.87164506156	1.61445519866299	136.005748057174	1.82109736932336	180.748620513063	1.96222099678328	213.010042276222	2.16053659391849	236.526804742993	2.31355591463954	272.01963345037	2.49497654810654	318.066478800844	2.65176513000313	351.71670336417	
0.0336148364003353	0.0258897233815652	0.0388075890233505	0.080533300928645	0.0444157271399605	0.144533949834894	0.0440304857738297	0.21572337458025	0.0543483173582588	0.276425122196064	0.0741423678081694	0.382939901102278	0.0767620436324266	0.459209917624522	0.0629093310256869	0.454376398257088	0.0680272834951762	0.531699483174203	0.0806162259988936	0.614112164774821	0.148234031582263	1.38888067928483	0.17039511819036	2.06306770474689	0.227811244968727	3.23905469562633	0.289854009736219	4.26231703775534	0.282241007377391	4.70646506274494	0.293183135518761	5.27037817733778	0.339884981661476	6.33928229075293	0.359168497409662	7.23331793073812	0.386472039847291	8.52423358965591	0.427047935103452	10.591801152126	0.490570935962733	12.9926132767412	0.490820000646419	14.1172078191623	0.546966195411592	17.3809853534253	0.682259640082578	22.4835668139514	0.719541286081854	28.1351376767548	0.811874150151306	35.3673716881298	0.89521062565719	42.6462974145031	0.997692302632494	56.545238427117	1.06448169675939	63.2962783260292	1.09074538388757	67.3437176583699	1.20681425388064	80.4215971512008	1.35903902609019	100.520004080357	1.53240976091642	127.271530625304	1.61330302583649	135.340247328705	1.81959907191652	179.915481729125	1.96068572252921	212.010070099483	2.15893261805284	235.363471143845	2.31163760899335	270.684489470817	2.49293507398455	316.566945218808	2.64970994565466	350.049591331308	
0.03352532200798	0.0251813634667346	0.0388865979888095	0.0794303021865125	0.0443327628191425	0.144263240568759	0.0438425852462672	0.214348349623717	0.0544049646261796	0.273839159671319	0.0741889705001625	0.380755280380469	0.0769314549984983	0.456756406625894	0.0628462234466327	0.451079632914859	0.0680121495847951	0.528424487496122	0.0804122693929805	0.611862613410346	0.148010953736413	1.38230216617617	0.170095106603682	2.05275610169052	0.227457127856434	3.22182778995126	0.289667253930727	4.24267358294457	0.2821981980234	4.68435872550258	0.292910512956207	5.24310858798699	0.339723188295844	6.30875679783593	0.358781860404749	7.20022943821752	0.386167043894976	8.48418485820451	0.426768341707849	10.5432904241636	0.490367367607808	12.9319115368561	0.490592308589126	14.0499057965044	0.546509118999424	17.297410332194	0.681549047437892	22.3840214739692	0.718977212638219	28.0028544871847	0.811225569408028	35.2002253709574	0.894409744440728	42.4469198871994	0.996917622215215	56.2793942734651	1.06353983214089	62.9969736165058	1.08998333635472	67.0106618203456	1.20589664902213	80.0206665271623	1.35790748379316	100.021090875542	1.53106697066003	126.670477415938	1.61208637127321	134.673822728286	1.81828902650238	179.082477055633	1.95925216118026	211.011602939952	2.15759597674384	234.196158934846	2.31001062950681	269.351014421238	2.49094093531041	315.06699440428	2.64770642965086	348.384207833063	
0.033645312420268	0.0258102499193096	0.0387547650885443	0.0789919839687378	0.0445248208871069	0.14271638660537	0.0438258127465684	0.213816826393331	0.054224776914932	0.272643021400191	0.0742141077230652	0.379494095051359	0.0768104481833157	0.454922865394208	0.0628192983696057	0.447481992187659	0.0678596609436712	0.525359796086932	0.0804155895725236	0.608219396086815	0.147802081988295	1.37463435495292	0.169941202390084	2.04338350457541	0.227231467022354	3.20469937163378	0.289579040706448	4.2221323332145	0.281954286506076	4.66101698892366	0.292608312956489	5.2160275914486	0.339570200151529	6.27885482535302	0.35842089082759	7.16739892203783	0.385834064775497	8.44429817687339	0.426304223332806	10.4937552414177	0.490171962167213	12.8714351770233	0.490261367835031	13.9828142527383	0.546042044478504	17.2137719810307	0.681037824440434	22.2848468003541	0.718405732348297	27.8696064474731	0.810557861708816	35.033354725254	0.893607091918575	42.2470655227601	0.996220542904154	56.0128832928814	1.06267135171931	62.695970174687	1.08921675773962	66.6774420695558	1.2049666028174	79.6213675801971	1.35653990675881	99.5223862869742	1.52967408964959	126.070109659954	1.61075057737404	134.007353424386	1.81706178086909	178.249114754288	1.95760320929081	210.016086210198	2.1557682962115	233.02796755738	2.30823952789224	268.017211546129	2.48894869486377	313.570798682193	2.64559783422617	346.719152160348	
0.0336523730339749	0.025689952425062	0.0385417125729783	0.079025795342165	0.0445978106747319	0.142688010372023	0.0438049973420942	0.212787089264936	0.0540031710506023	0.271808323582338	0.0740788590240835	0.376833975970132	0.0766444502571025	0.452800555970447	0.0627284815602804	0.446155381450791	0.0679083415094664	0.522860068207734	0.080462815473573	0.604350158426694	0.147609283491243	1.36766934299416	0.169784220650135	2.03295385638832	0.227270117651464	3.18881217341866	0.289323825075076	4.20269237237662	0.281442107718362	4.63733857925002	0.292269797942094	5.18829886009033	0.339318123836864	6.24848532895985	0.358304848520572	7.13411019517319	0.385517756856927	8.40368227000099	0.425887915176414	10.4436025918342	0.489826188500361	12.8117010812473	0.489721824185263	13.9167350565628	0.545735978646147	17.1298523704632	0.680691834360456	22.184075839922	0.717579891695427	27.7356506026384	0.810110661771857	34.8669311143652	0.893023900814849	42.0467529476358	0.995518397428192	55.7492854891728	1.06171358658971	62.3965090029785	1.0880745391853	66.3444085832722	1.20400584613429	79.2199452178625	1.35547931547951	99.0233687740361	1.52843973367083	125.471559845549	1.6092407853742	133.343730242138	1.81566452827149	177.415066999561	1.95603976603288	209.015860713731	2.15374637895519	231.860372226332	2.30608642956125	266.683498077983	2.48692001800455	312.075169204205	2.64333763332775	345.051295069462	
0.0336035875137	0.0246917517965794	0.0384910730618236	0.078377609412935	0.0443702390373701	0.142393887075397	0.0437019889498026	0.210594523197789	0.05396969317919	0.270073997303967	0.0738462777240025	0.374340534518014	0.0765750729678922	0.450809999580905	0.062583250718909	0.443272268831196	0.0680573412707045	0.519886297160572	0.0804388129711931	0.601085349088788	0.147520520239475	1.36172331429894	0.169495479702272	2.02362270312581	0.227034064753363	3.1710125043874	0.289070712943429	4.18268104516634	0.281043865820038	4.61343339254022	0.291995028433617	5.16203509907234	0.338916592189973	6.21882410335104	0.358258210645001	7.10026686574171	0.385213702809342	8.36330943830901	0.425301270795336	10.3937833557166	0.4894005482793	12.7525509246978	0.4892819068997	13.8502889193103	0.545176235447893	17.0474899311665	0.680250680694737	22.0822450344502	0.716849510919845	27.6020654241708	0.809436529495187	34.7006416139208	0.8923033335425	41.8468650555854	0.994609106206775	55.4834972148727	1.06101800441174	62.0945630627589	1.08710162001132	66.010041443125	1.20286699489905	78.8214062300821	1.35444473048096	98.5234944443701	1.52715864972847	124.871899894688	1.60795388067163	132.679496112311	1.81414515006379	176.583552442117	1.95445248789609	208.012967909536	2.15228008249679	230.693581557951	2.30418238078733	265.351304528207	2.48501995663606	310.571224878666	2.6411599848509	343.385553943365	
0.0335849907864493	0.02421261000156	0.0387372242739143	0.0770486630937836	0.0442296417149922	0.140924056395654	0.0437282833744767	0.209130003966852	0.0540444313124974	0.268478321667306	0.0738125194371823	0.373136625524524	0.0765562198091575	0.448347699225896	0.0626654525033644	0.4397996581537	0.0680740144186612	0.516863864511198	0.0803124811620172	0.597932065623896	0.147449322235004	1.35520254318717	0.169380085156274	2.01341494253158	0.226800281345771	3.1555290344892	0.288858350665246	4.16217006341852	0.280907940221279	4.59025743137172	0.291792103511958	5.13582628608366	0.338680000102681	6.18822643293794	0.357908456744075	7.06669268852151	0.384930276901999	8.32356524932505	0.425087389471858	10.3429880935871	0.488905459583969	12.6921220623141	0.488884394273571	13.7827112251834	0.54486223481994	16.9633374899665	0.679922344736423	21.9822843246195	0.716534995666377	27.4684895589286	0.808724266986289	34.533666660094	0.891557915856767	41.6476439904667	0.993626275423469	55.2141401126362	1.06006107650622	61.795824597334	1.08659697885124	65.6767918900143	1.20176795553284	78.4203787485004	1.35312102302406	98.0226515392724	1.52606452282714	124.271681150308	1.60668284865108	132.011149262189	1.81259815892749	175.750771286031	1.95278679055895	207.012101663167	2.1506168372216	229.527223023224	2.30249582343721	264.01788908327	2.48314564003294	309.069038890064	2.63907702515117	341.718799538355	
0.0335936816491315	0.0237059800947271	0.0386622654127933	0.0763041434903174	0.0443955562223555	0.139333081027388	0.0437806379627246	0.208543576362918	0.0538151555847412	0.267035208302653	0.0737965116930187	0.37177875727523	0.0765910086422476	0.446067356010261	0.0626888343170879	0.437902670574632	0.0680281724193137	0.513715295866616	0.0802873808427775	0.594276741107471	0.147221964906617	1.34821785703995	0.169321732601805	2.00349519342987	0.226734633604776	3.13898036444688	0.288463573464437	4.14227142623442	0.280917522319904	4.56719602287445	0.291394781687583	5.10954157030874	0.338389690272113	6.15820431984861	0.357633884460623	7.0339092041296	0.384554289605686	8.2840240886527	0.424896837205586	10.2930971456347	0.488521743663619	12.632096462586	0.488470651224047	13.7160024549773	0.544488603056754	16.8797773698957	0.679333948930536	21.8840409735347	0.716179648835887	27.3362305837442	0.80819319633773	34.3669413007054	0.890830302235634	41.4477337466756	0.992869024789709	54.9468021176455	1.05913642970222	61.497145736551	1.08574497851448	65.3428643341015	1.20076342761992	78.0201112261036	1.35200971610818	97.5214733580638	1.52492903999382	123.671201635621	1.60521808531787	131.34289181903	1.81111807823682	174.917364281205	1.95118519620718	206.011399329564	2.14862274300027	228.35879322719	2.30049298421931	262.68679821937	2.48108319686879	307.570011947486	2.63691470695407	340.054369714381	
0.0334427427144484	0.0233341181969072	0.0384342085978418	0.0763143225545362	0.044296478421701	0.138761860174146	0.0434228831117032	0.207230426146996	0.0536885626007002	0.264219936708631	0.0736996385919295	0.369624171705025	0.0764518680131553	0.443673013096141	0.0624783162933275	0.435328931658098	0.0676901135288528	0.510983901507986	0.0800496722422929	0.590760358271046	0.146968960045854	1.34077624077627	0.169378485376941	1.99303294895421	0.226601531156152	3.12167895296938	0.288159931337893	4.12279048720519	0.280726164901951	4.54354648419924	0.291261558979033	5.08207407492024	0.337912443796468	6.12853704064335	0.357354857463381	7.00019812249743	0.38426134036038	8.24401633539263	0.4244672447047	10.2439112088377	0.488129254233485	12.5711302271023	0.487998379448735	13.6502305952368	0.54412393604171	16.7975192387224	0.678699167273661	21.7835400966364	0.715447045732552	27.2021313152399	0.807455179136151	34.2005810197487	0.890049314660226	41.2472349070453	0.992265435175041	54.6798999815991	1.05854258836906	61.1964254167814	1.08473546050527	65.0106876645458	1.1998537958722	77.6213040174344	1.35095187417462	97.0222472288789	1.52367165506783	123.071020144143	1.60396602602623	130.67581156755	1.80970674486258	174.083152613713	1.94959837456978	205.013036478157	2.14685891511377	227.19326915745	2.29845087579659	261.357316680801	2.47911825739262	306.069107458686	2.63469925957463	338.39372478517	
0.0332060045043357	0.0237562519572325	0.0383035166281234	0.075835382667331	0.0440653611956338	0.137543835823554	0.0431895593263382	0.20534062721371	0.0538772431938706	0.262341779306974	0.0735207846917754	0.366458606424263	0.0763837206663766	0.440751716252801	0.0623526662180988	0.432179519002472	0.0674917227976993	0.507645284859548	0.0799854216248462	0.587525293046455	0.14702143503229	1.3344383581264	0.169218491783434	1.98316325843851	0.226363098443648	3.10494006030022	0.288209799034405	4.1015982430264	0.280319644512164	4.5205716886973	0.290874711105218	5.05564174452426	0.337723360979667	6.0980576481916	0.357039002868977	6.96641765733676	0.384142936146555	8.2047880990905	0.424058413895716	10.1940183982402	0.487816252178302	12.5110981081165	0.487528022402793	13.5835013359351	0.543785723721769	16.7144676207532	0.678205321160601	21.6834005728798	0.714742355574658	27.0685722138031	0.80672733675305	34.0347907081806	0.889405404354191	41.0470266400444	0.99159226213746	54.413068626065	1.05783580242706	60.8973777522764	1.08391938967967	64.6767154051515	1.19874872409101	77.2214835298521	1.34965793864415	96.52381831178	1.52254923324784	122.471807228096	1.60271898683686	130.008552502143	1.80828332877698	173.251533748145	1.94796905702081	204.012170231789	2.14513503495879	226.028445442253	2.29670115326802	260.02345420105	2.47716174651965	304.570318934675	2.6326959909301	336.725867694284	
0.0332960634267232	0.0235667851204637	0.0384052916270023	0.0744457257607304	0.0441073308895894	0.136214460222924	0.0432586182894959	0.203693234072784	0.0539794774009912	0.260907513506359	0.0734032578332517	0.363931550049564	0.076345307376115	0.438349369785685	0.0622080570956651	0.429900427251487	0.0674183478558053	0.504703993685633	0.079966859553894	0.58442585166535	0.147054772806602	1.32847870883918	0.168802920352629	1.97339182244976	0.226082383750178	3.08810593990234	0.287976223343767	4.08176386709689	0.27996249131156	4.49732587833901	0.290515367017732	5.02929369881728	0.337400452242469	6.06888024463733	0.356782601666891	6.93382230009598	0.384011507147842	8.16393097968273	0.423588609129863	10.14450370459	0.487426602190633	12.4512960257957	0.487131509926888	13.5172908232828	0.543193993292095	16.6313806125279	0.67765912732052	21.5837788644501	0.714379100956927	26.9358103244524	0.806095136227671	33.8675512587552	0.888762248198252	40.8483718190242	0.990676218996163	54.1465874478023	1.05674802314067	60.5974807216236	1.08302225983152	64.3438830845344	1.19772588111425	76.8224677049361	1.34852233565845	96.0245847320149	1.5213690451031	121.872728422494	1.60133007690447	129.341189128614	1.80687178231613	172.419452946603	1.94634206089231	203.010827148285	2.14322677473817	224.861148134415	2.29485427573866	258.687982395967	2.47512025749649	303.070934364244	2.63066339318558	335.055715824683	
0.0333809387430718	0.0229174332190814	0.038202991337545	0.0738229038185388	0.0441524135103398	0.135588131269329	0.0432618881208639	0.202827235086761	0.0536983316390275	0.259752760880175	0.0734390904286568	0.362582267429847	0.076088599128581	0.436109306269489	0.0621105878113396	0.426886463816373	0.067378591196755	0.502092914556396	0.0797911666149528	0.581482988884666	0.147061343572608	1.32188820495295	0.168646805825338	1.96338499469146	0.225787237273323	3.07234423739819	0.287581032792895	4.06145125704804	0.279764469229919	4.47438461044816	0.290326877791013	5.00197335238858	0.337037200118817	6.03841156239468	0.35642671412495	6.90019364050776	0.38365212567359	8.12431438188542	0.423343229129326	10.0926458034534	0.486969910496152	12.391158667364	0.486903549145196	13.4504023078284	0.542597940527402	16.5483159560433	0.677126554480581	21.4843713602024	0.713906085948442	26.8024374875217	0.805355293331162	33.7012580330206	0.888072106026685	40.6466399083637	0.990020822828563	53.8793388597745	1.05588257060595	60.2980307257855	1.08193231859622	64.0110358627568	1.19679007071545	76.4216935430827	1.34764381542838	95.5238461350406	1.52017122313953	121.272636337979	1.59990829552263	128.675122156047	1.80543339559263	171.592021307132	1.94484296228049	202.012896430532	2.1415725305327	223.695728372799	2.29300499930278	257.353762288364	2.47288378318721	301.570536514901	2.62853546416194	333.388454780217	
0.033305679264119	0.0229053551300155	0.0380778086705599	0.0728206188769182	0.0442733163622787	0.133913831638423	0.0431999315153586	0.201663154683359	0.0535118452069287	0.257879201883512	0.0733273310180196	0.361497887862364	0.0757570390187024	0.434328472072257	0.0622421003293669	0.423707394358921	0.0673775830400697	0.498532061069147	0.0796317939545741	0.576772650564294	0.146858308417258	1.31497162176576	0.168467745986488	1.95318386977026	0.225541845639945	3.05470871396291	0.287298801650159	4.04159173541021	0.279651324072432	4.45077791260935	0.290076939138145	4.97523834217023	0.336753963459122	6.00814358015733	0.35622174994446	6.86709257513299	0.383154682463793	8.08515692609559	0.423046540574409	10.042282674978	0.486614126520222	12.3314832449074	0.486441382953261	13.3836190318199	0.542115100909685	16.4631669997357	0.676762676386004	21.3828553417459	0.713096899770506	26.6701934134979	0.80479221514835	33.534011133015	0.887482071360937	40.4465508506467	0.989213047182482	53.6124814272096	1.05506904346092	59.9977388143799	1.08084607494439	63.6775925945598	1.19561134401932	76.0217314944758	1.34665702658551	95.023494968239	1.51888290794301	120.672529352303	1.59874984116982	128.00877206143	1.80400076386058	170.761609435563	1.94327895400662	201.01377361994	2.14010111737642	222.534629947724	2.29115742562725	256.020704471279	2.47094621497889	300.068767758793	2.62624837952557	331.721134131108	
0.033078601687064	0.0222181023124738	0.0381592224848069	0.0726802365573779	0.0441787201935476	0.13400102671033	0.0429838516884646	0.200137764793913	0.0534790363219857	0.256276221185754	0.0733327172144612	0.35993186902753	0.0757823334139335	0.431495563557815	0.0623005370375762	0.421416923010768	0.067376313929708	0.495307007561757	0.0794469541473579	0.574349000094296	0.146568299089532	1.30922931987407	0.16828410838285	1.94328565750206	0.225530019010299	3.03882454254601	0.287151618969145	4.02184723210489	0.279454500745557	4.42721778089706	0.289842060466111	4.94797014980323	0.336477469126684	5.97866442810321	0.355858280840113	6.83424622647028	0.38286598650467	8.04354357279315	0.422727644036014	9.9934469154525	0.486320893588262	12.2715749918182	0.48596691790746	13.3170425094131	0.541551833540236	16.3796664843069	0.676473296018361	21.2821477112458	0.712605900634932	26.5370366433943	0.804272168332307	33.3661868130405	0.886974664367633	40.2478252491142	0.988076566817885	53.3471215612735	1.05406032688385	59.6984750830478	1.07997166309234	63.344953989029	1.1944585319618	75.6218290505108	1.34552564969138	94.5229277346103	1.5176098634216	120.07432971517	1.59752084882338	127.34294350743	1.80250390791991	169.923150937332	1.94143225679256	200.013011681695	2.13828147626503	221.367898883985	2.28934955504227	254.686245945109	2.46904199111071	298.570068641745	2.62415794419264	330.056376481603	
0.0330654532670102	0.0218255707842958	0.0381229227478224	0.0718797248247513	0.0438373450947639	0.132599400854023	0.0428676267345017	0.198234083334158	0.0534244374253189	0.254294628775567	0.0732649650336717	0.357606385773001	0.0758562056966414	0.429463446900355	0.0621557261906728	0.41888133921415	0.0671507772321796	0.492853380147813	0.079322951395504	0.570642511046358	0.146405548877236	1.30191471272047	0.168175496257546	1.93346579274174	0.225203480903183	3.02320346974395	0.287101466733259	4.00268387405853	0.279103885036541	4.40453542066966	0.289664378585971	4.92171570201055	0.336333891778732	5.94787769921644	0.355635279455879	6.79961825780696	0.382604856442358	8.00366713600987	0.422422306620109	9.94317039997247	0.485957813165603	12.2121044603182	0.485576428253917	13.2497209289821	0.54126930597797	16.2968327958099	0.675986990247948	21.1839118107413	0.712148870515375	26.4029764904362	0.803640478937128	33.2006572717809	0.886382821515819	40.0476281579837	0.987179281194319	53.0795116201039	1.05317005658733	59.3970916616366	1.07897634283388	63.0117714911405	1.19365518789795	75.2197063336335	1.34444991365179	94.0207437250689	1.51641025823141	119.473880002803	1.59611926258955	126.675013889802	1.801031657772	169.088745554754	1.93978316457026	199.014350807078	2.13629660067038	220.19823229163	2.28749696722494	253.353307337308	2.46698767975472	297.071578140943	2.62202033136416	328.39045654158	
0.0332626725303363	0.0209627086453506	0.0381205047553806	0.0710485449322376	0.043819246940323	0.131682004505855	0.0429555740545695	0.196423272192979	0.053493943603757	0.252722556344285	0.0732705248373747	0.354304294430051	0.0756904767945964	0.42692463257871	0.0620666037627064	0.416527072272666	0.0668843769812534	0.48976266991543	0.0793242845983269	0.568679166737001	0.146401491346339	1.29474155017617	0.168110556863033	1.92347607803493	0.224860951070651	3.00606434121737	0.286706695260084	3.98272796053881	0.278744231563691	4.3812812284086	0.289360043142163	4.89552551547247	0.336244564119316	5.91801717058613	0.355338645220332	6.76690182863724	0.382044967893704	7.96368545978065	0.421919573090633	9.8932515123441	0.485579163913648	12.1514343853992	0.485260863228113	13.183486201944	0.540943373885444	16.213760688745	0.6753997724749	21.0852568150981	0.711386256694509	26.268851144901	0.802903601211633	33.0342709137933	0.885329436551251	39.8471665712546	0.986560851941006	52.8132129810572	1.05239056322307	59.0975224565145	1.07805379779797	62.6784325310669	1.19281526288025	74.8195952734217	1.34342777696692	93.5237155170557	1.51519931564986	118.873117366066	1.5946539446712	126.007754824396	1.79947709239292	168.254399776817	1.93825879978229	198.01442333382	2.13470900289805	219.030279332731	2.28547828337529	252.021501217704	2.46508403878387	295.571597524094	2.61977078512198	326.725192252619	
0.0330490230750166	0.0201447073304396	0.037877425555922	0.0712159428811161	0.0439152746711812	0.130921608763629	0.0430755016531535	0.195406559028095	0.0533938147182635	0.251293500129075	0.0732678938540064	0.35332928705223	0.0756409966388991	0.423777839267701	0.0620395766913041	0.413949375235377	0.066804851902293	0.486931856876682	0.0791957465208921	0.564851198306506	0.146320045368001	1.28838236352341	0.167957928378013	1.91271487902702	0.224434269648363	2.98915850898464	0.286337716105022	3.96178111984677	0.278571289690548	4.3576489192002	0.289060565898923	4.8685017952697	0.335834357813801	5.88870053431356	0.354950829949749	6.73422730898138	0.381837753611683	7.92352683227067	0.421571226659702	9.84332889942561	0.485132658120384	12.0917561689749	0.484671365635567	13.1167243463537	0.540308797366897	16.1316720582723	0.674879048956882	20.985590403187	0.710973433125291	26.1361041567107	0.802153333771226	32.8676312360775	0.884519731719851	39.6473494597165	0.985808561432339	52.5462959438503	1.05152016993477	58.7974577878063	1.07724459139602	62.3440281380185	1.1917345850334	74.4213990123325	1.3422116553877	93.0247650593398	1.51401743741075	118.272749610081	1.59346536672457	125.342507415656	1.79809533696807	167.419994394239	1.9367938859361	197.011158000614	2.13303215096509	217.863563170152	2.28366393009832	250.688204982052	2.46300622659697	294.071646709565	2.6176226207172	325.060196184546	
