X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	X_Zr50.7Cu28Ni9Al12.3_Pd_[¦Ìm]	Y_Zr50.7Cu28Ni9Al12.3_Fn_[mN]	
0.0680862477561545	0.683295047852516	0.0948493957605529	1.43688091789984	0.123472644763712	2.18180228881243	0.145756348341725	2.89856472466031	0.161891936133468	3.65329655070149	0.18750512806547	4.43771492450176	0.203358222002877	5.14110829545713	0.218110998369474	5.92009850045431	0.232923686456949	6.64794205903752	0.26849949734533	8.68050215710305	0.308579815251104	11.0972525257758	0.35706965486046	14.8544445394159	0.403640497279278	18.5635217335754	0.449593987706354	22.2251750722648	0.475729694541877	25.2991442619327	0.51866943667197	29.2372956820249	0.549980445087535	33.3726064710836	0.579180321384012	37.2347442384605	0.627503476545723	44.2549437328397	0.676851431009621	51.550003914465	0.722052837481015	58.9831046596977	0.76003927375114	66.6703510452931	0.786174373548347	71.3670173544678	0.85338115574584	85.2310053859546	0.945837914456898	106.533361719268	1.04823794533046	133.274556681381	1.10887553007937	147.947166960518	1.17666010396143	168.031746645929	1.22726153230246	184.083338538068	1.30067255062348	204.442212095464	1.36402737162126	223.076737098418	1.40804887186825	242.761372946943	1.48628828930465	268.480526402412	1.56225743290894	297.266427328903	1.6171220602092	315.692374913198	1.66125040509678	334.444988618948	1.69064307641976	341.435966482866	1.70279315738695	348.817377132365	1.72628361198413	356.493258156203	1.72842150636343	351.000913445503	1.77891966219535	371.031993024394	
0.0681327244402044	0.680096769867874	0.0949061548162905	1.43090334065392	0.123332310871757	2.17087694420854	0.145626031496386	2.88523959472627	0.161708097247746	3.63631621266634	0.1873416913142	4.41680207708207	0.203581929996171	5.11637423169529	0.217877232211736	5.89307384892901	0.232644230632221	6.61851925199649	0.268247326777922	8.63970650498228	0.308409106241333	11.0467441109857	0.35679687954068	14.7855015264595	0.403076752997	18.4802428729088	0.449128118799991	22.1249331030299	0.475332543667685	25.1847480528811	0.518219416952144	29.1036173713043	0.549460407514847	33.2228796105195	0.578098476813804	37.0687676623863	0.626966183390549	44.0572202343499	0.676223512513442	51.3172068094811	0.721266524125885	58.7176293097678	0.759417084600192	66.3711655450536	0.785392462418331	71.032508653296	0.852667679549274	84.8306037531134	0.944914380199444	106.032563517652	1.04747470524227	132.673756791742	1.10775605523475	147.284378243258	1.17545185514329	167.281264599208	1.22612437879894	183.249454696107	1.29952263265728	203.526789103323	1.3627518594331	222.075751642766	1.40686384670818	241.678609922543	1.48500159247396	267.232136979209	1.5608892404285	295.932594651473	1.61551759406654	314.274738109194	1.65985523425039	332.944382153357	1.68929341449978	339.907733265735	1.70116097430459	347.249447223698	1.72483848048373	354.896539205477	1.72680765553952	349.367895267834	1.77720630182423	369.36634130526	
0.0680752710049157	0.677101985856121	0.0947628446065489	1.42473006926129	0.123301658720364	2.16134904906149	0.14549320273727	2.87202249820575	0.161486403085323	3.62044833939372	0.187205041257068	4.39632322596155	0.203362753082265	5.09352376775115	0.217759159208219	5.86644966609177	0.232455733917089	6.58900005307356	0.267897021158598	8.60028082830371	0.30813027664375	10.9974166131641	0.356629408631844	14.7185282606548	0.40257020728486	18.3956862377306	0.448764459455623	22.0257770558654	0.474859809979716	25.0690256405462	0.518002932908124	28.9697099552412	0.549093058750703	33.0719420306658	0.577198258231227	36.9009731447328	0.626387335725033	43.8544005389738	0.675640021291055	51.083515634868	0.720620917319812	58.450257787166	0.758742162637802	66.0718012308882	0.784472477352442	70.6985810973832	0.851697784091654	84.4318934019873	0.944026276747371	105.532160196788	1.04632939244176	132.073806268252	1.10676420083545	146.616403922148	1.17443024347435	166.528875203945	1.22517151867241	182.414363860146	1.29828871607107	202.610069710219	1.36129070601717	221.075809268347	1.40562477664869	240.5951465436	1.48358676119813	265.982704474772	1.55953118650025	294.597420869599	1.6139824330676	312.859813316399	1.65845039748054	331.444937978285	1.68781014276118	338.369546073399	1.6995358585636	345.6836034775	1.72322308869926	353.301667998652	1.72521806427758	347.733297567153	1.77556075841321	367.700093539707	
0.0678919674725	0.672958008049537	0.094553356549893	1.41867786979762	0.123131563641298	2.15244979662244	0.145503939271336	2.85788036558193	0.161623099499079	3.60408383838178	0.1870514797731	4.3767021228915	0.202879409912911	5.07025374300708	0.217443438829031	5.84042199533524	0.232308870007431	6.55924662653425	0.267586755657995	8.56063163421784	0.308034742173402	10.9477696717146	0.356370833280523	14.6531047155406	0.402293475264412	18.3117405501322	0.448386912808154	21.9267960973366	0.474503509736826	24.9508482620212	0.517610956805617	28.8353983451999	0.548683731669138	32.9224200610584	0.577299552518692	36.7338603551715	0.625926499971211	43.6538048418003	0.675054298427689	50.8494035024712	0.72015357780873	58.1828229346322	0.757972466830707	65.7720271348095	0.783692661890307	70.3658530848895	0.850861081048441	84.0313949116029	0.943081976979592	105.032107053197	1.04541517623269	131.473006378613	1.10595776476058	145.947341816323	1.17341364322891	165.780941255667	1.22407560859712	181.581865826109	1.29718432797438	201.69409537514	1.35994275190935	220.076194719459	1.40442027036818	239.511653362336	1.4822560194394	264.733659400508	1.5580286349347	293.265674354637	1.61255378427693	311.44387524469	1.65695504512602	329.94570241946	1.68626882306588	336.834309310839	1.69805802434025	344.1183259754	1.7215645954922	351.701253560126	1.72352777715551	346.100666819656	1.77396793291247	366.034173599684	
0.0678469899209469	0.670259908471368	0.0945473197809866	1.41083345653954	0.122995055683606	2.14191863427954	0.145339478376634	2.84493521524028	0.1613953329301	3.58754913817741	0.186757320844517	4.35788614814897	0.202846436719406	5.04755648161919	0.217451119347401	5.81363902200657	0.232152545856915	6.5285986647045	0.26749277095206	8.52049815241617	0.307799254762766	10.897030288937	0.356077388600742	14.5862189940538	0.402044918022016	18.2279904402653	0.448115516753864	21.8258705373644	0.474111097498849	24.832266689518	0.516837749498938	28.7026159667535	0.548152353724855	32.772410078445	0.576883379840766	36.5686660900228	0.625497471572587	43.453458739065	0.674474750416363	50.6149337422227	0.719391143532459	57.9172991559308	0.757189320958998	65.4726032160022	0.783023107145785	70.035553961555	0.849953133303654	83.6316638309836	0.942178445776128	104.533640883196	1.04453428858657	130.873160163246	1.10501345381131	145.279143977807	1.17216929651649	165.032187743563	1.22287961238114	180.749785024567	1.29597116287335	200.77904491201	1.35864259991768	219.076043728794	1.40307113084979	238.432943453588	1.48095947015881	263.483750058935	1.55649158515527	291.933301990935	1.6110162273517	310.030172347055	1.65544167450269	328.449298081126	1.6848727334407	335.301963373413	1.69653718160538	342.555671077546	1.71990397756	350.099349005551	1.72172240915106	344.468334095369	1.77247133205619	364.37007160124	
0.0678944317345838	0.666505281690141	0.0944647850836467	1.40399277613859	0.122903185772558	2.13065941054851	0.145088422011511	2.83165106349757	0.161024821397238	3.57055739144126	0.186597026160253	4.33738494528771	0.20271977490774	5.02496585666102	0.217132163256722	5.78813615149591	0.232023160476781	6.49913767343972	0.267317333198458	8.48089738710188	0.307479772960893	10.8472259539799	0.355747244371921	14.5202571445171	0.401797149761181	18.1454454617526	0.4476742746125	21.7249244882965	0.473661847001975	24.7159072525723	0.516506302795198	28.5700980839058	0.547622558828137	32.6224857775044	0.575958209889437	36.402547952924	0.624953696581084	43.2523415012745	0.67365135239863	50.3815182390786	0.718834456224986	57.6497637205637	0.756667812021961	65.1716072247636	0.782312591350038	69.7010452603832	0.84913246501296	83.2322531253147	0.941406021135908	104.033781454691	1.04361404443287	130.273522564126	1.10400940257579	144.612629970425	1.1710947389495	164.281750400323	1.22178750419744	179.915647862877	1.2947521650329	199.863204687375	1.3574790002816	218.074611238327	1.40163136249789	237.355574649284	1.47946888084958	262.232469810598	1.55502725918938	290.601287255084	1.60951445960479	308.613280601076	1.65385878713915	326.952297696374	1.68345090501062	333.767799494408	1.69495537467505	340.997844155689	1.71823506986733	348.498487532211	1.72001781922505	342.837759708019	1.77076337500912	362.704956323884	
0.0677538314669009	0.662791167438985	0.0943490286373321	1.3974040184821	0.12277695821331	2.1219161546333	0.144818288143683	2.81814805096022	0.160840787058922	3.55325784260882	0.186343927346519	4.31724043895559	0.202583264930259	5.00081247249688	0.216899309573919	5.76108169764963	0.231823198275599	6.4683127603292	0.266895974543748	8.44032245842081	0.307050889868787	10.7977671396815	0.355437564425867	14.4542887757227	0.401570858747757	18.061859264651	0.447165247176004	21.6242578359877	0.473217969095498	24.6003915938392	0.516230939027372	28.4360900850094	0.547045967049941	32.4721405187801	0.575464042694266	36.2351334148629	0.624389496460195	43.0531129855756	0.673074064843983	50.1494550162487	0.718408210254501	57.3829398156098	0.756171893492301	64.8716394135986	0.781583372667363	69.3648452774963	0.848487822690523	82.8324549894732	0.940448746912493	103.533869872124	1.04256209578646	129.674436307944	1.10291046797203	143.946801416425	1.17005706211163	163.530851121109	1.22077497978059	179.081480898866	1.29367710752633	198.94951022985	1.35629655334829	217.075205305686	1.40058237954985	236.267536614072	1.47806527222617	260.984497619889	1.55372157746446	289.269898367974	1.60827378240306	307.195733204035	1.65217997315438	325.450499137945	1.6817583201119	332.235453556983	1.69331630779753	339.430540095763	1.7166749212976	346.896881000846	1.71837640517023	341.212072901308	1.7692711708627	361.037814488701	
0.0677278704833647	0.65864753887835	0.0939620514959207	1.39045425692977	0.122558567885707	2.11166345772698	0.144609722157504	2.80514888391181	0.160624370198046	3.53691289937002	0.186087908391218	4.29673877043307	0.202148179648855	4.97699576142747	0.216789163868851	5.73476531690868	0.231511033051551	6.4385658530476	0.266523262121042	8.39986487637858	0.306611448363896	10.7470268255813	0.355036149008078	14.387085473253	0.401073338319729	17.9779992587255	0.4468236294809	21.5252377619126	0.472781234022824	24.4839334367053	0.515697664965601	28.3027675394954	0.546613776554996	32.3216052702596	0.57499550837478	36.0683223738014	0.623744238303382	42.8527408058094	0.67271154805213	49.9160916671663	0.717736000728334	57.115568293008	0.755299710271851	64.5712841722609	0.780998716834941	69.0313871081388	0.847592443082794	82.4320980601134	0.939465546874606	103.034010443618	1.04154915469853	129.07408345312	1.10184700068151	143.281002664747	1.16889916656992	162.781605870708	1.21973362001604	178.249176579916	1.29253016689364	198.031598743908	1.35481750087286	216.076902058921	1.39936584095999	235.181584741328	1.47663810614741	259.73563135955	1.55227097140517	287.937108771778	1.60673813983468	305.781076632128	1.65047424860957	323.949505242182	1.68001620947508	330.702690387063	1.69167031662979	337.859719361963	1.71510161064857	345.299566003701	1.71677628617385	339.57816065401	1.76762411419801	359.373056839196	
0.067830170526261	0.656554915360244	0.093900250352899	1.38318807854774	0.122232674373134	2.10096512298987	0.144374130508546	2.79183167021927	0.160622680327802	3.51970555146808	0.18608546072417	4.27574070700186	0.201785101833857	4.95387893923964	0.21634253059495	5.70819421945568	0.23122271733687	6.40906621189781	0.266278688986356	8.36040194679878	0.306331872625591	10.6960657880415	0.354714600610158	14.3192935749441	0.400744696742071	17.8947371618644	0.44646906210334	21.4261115170691	0.472287850308531	24.367801242457	0.515211932677479	28.1692382403796	0.546109177668005	32.1721056523929	0.574411410113348	35.902092477999	0.623255907843627	42.6519700200001	0.671966480331266	49.6838123775093	0.716972527800384	56.8467886107404	0.754519295864486	64.2718304511326	0.780364560596375	68.6972583865594	0.84667465568506	82.0329928282344	0.938637790578936	102.532675800224	1.04068162608897	128.472523604297	1.10086852407618	142.613400872649	1.16767253116237	162.033090777171	1.21850714380654	177.417214987657	1.29128960642097	197.113106112706	1.35356649437776	215.076423242725	1.39796455573592	234.096824961423	1.47512500474006	258.486645889928	1.5507845446132	286.603276094348	1.60509942756969	304.36484053721	1.64896897824003	322.449405416048	1.67846173366093	329.171685554082	1.69017855809201	336.292713325246	1.71350980436972	343.700760890507	1.71532670170011	337.939569442318	1.76579381223185	357.708120375765	
0.0677008759384063	0.653470840800891	0.0940659395485977	1.37702900982371	0.122097223073665	2.09123606217626	0.144309622351316	2.77752958295086	0.160544565032588	3.50277690183337	0.185969359132634	4.25668724501408	0.201803098108912	4.93080402656568	0.216265879693905	5.68116910226911	0.230910337498265	6.37919171342955	0.266045947571594	8.32085612951379	0.306123960238728	10.646972052175	0.354388657792852	14.2522448720145	0.400498334632809	17.8117730882131	0.446050263831998	21.3258267069978	0.472058177776373	24.2520918686375	0.514695302156334	28.0354630721158	0.545570096958416	32.0218162730204	0.574195446597195	35.735694944141	0.622763332665858	42.4527191525605	0.67118110698908	49.4498641578778	0.716280096676648	56.581544228798	0.753933341829471	63.9718179364861	0.779655635802266	68.365029562942	0.845915021142146	81.6326060965537	0.937807973019021	102.031490168435	1.03975807563826	127.871842923942	1.09991713859689	141.947736231415	1.16659197396296	161.2835326024	1.21723070946331	176.584612645497	1.29003454855323	196.196342016121	1.35233721889801	214.076913001961	1.39667684410104	233.013197669715	1.4736619791856	257.237123978528	1.54948175230494	285.270277881905	1.60363743321071	302.95039258155	1.64759476749508	320.948381717964	1.6767700808706	327.643660953197	1.688663693866	334.724843021222	1.71201240374592	342.103773718893	1.71396118465367	336.306134032155	1.76434727232731	356.043630947149	
0.0675725586164361	0.649709054477711	0.0938343268851183	1.37167041281453	0.122012479247162	2.08147556922724	0.144449641840438	2.76431411624477	0.1605093388679	3.48669319456434	0.185774342577374	4.23779676446911	0.201630294062778	4.90806718397025	0.216172512003712	5.65532909300245	0.230603032430562	6.34859171471012	0.265889206799756	8.28073196093742	0.305813500368204	10.5978978740817	0.353978315476449	14.1856348219966	0.400037771060783	17.7289636141019	0.445673812198691	21.2249905539885	0.471751852244754	24.134389464603	0.514386600084512	27.9028725461106	0.545234487376655	31.8718100156972	0.573582430397222	35.5676061285679	0.62221619339378	42.2534124057691	0.670790580766766	49.2169254918693	0.715715892385257	56.3164190561395	0.753343038506383	63.669823567495	0.779014797065184	68.0317874604115	0.845043065493396	81.2322044637125	0.936749315599041	101.533597693114	1.03872111875331	127.272905679365	1.09907078993919	141.27989602075	1.16549076958648	160.531262416421	1.21622500625674	175.750445681487	1.28866450815078	195.278892466154	1.35114205543013	213.077343156555	1.39541998972098	231.930226029068	1.47237420421515	255.985873532512	1.54814074929819	283.937398878746	1.60213194579053	301.538865253346	1.64598892047471	319.449056752176	1.67535500808569	326.110152725253	1.68715408395243	333.158999275024	1.71040720590988	340.511554918634	1.71225373336128	334.67234099414	1.76255074560676	354.382002541346	
0.0676465192147189	0.646793782126989	0.093653367558571	1.36454800734813	0.121968874013986	2.07187549658408	0.144176893659914	2.7519431262431	0.160307022900227	3.47031099842432	0.185483563016791	4.2170194244776	0.201578122349934	4.88408749145803	0.216043732227722	5.6289070071543	0.230456756866481	6.31750230600097	0.265786620637151	8.24021104896312	0.305585570026191	10.546621118204	0.353655918716419	14.1195053344045	0.39963301909257	17.6451036081763	0.445260632704139	21.1253613949785	0.471365745002415	24.0164225649699	0.513972425870548	27.769989584831	0.544820165655763	31.7244859672614	0.572558844152023	35.4011229130372	0.621763366755096	42.0523063438489	0.670501909755671	48.9840687822434	0.715147666520743	56.0505823530679	0.752617890803452	63.3702208347618	0.778129760490176	67.6985304567206	0.844088272065826	80.8325404383153	0.935928880095453	101.03408844188	1.03766075132042	126.673879027824	1.0980556853104	140.612502844899	1.16437342404515	159.781242305675	1.21520459020235	174.917888042808	1.28742441373229	194.362560503223	1.34994076093766	212.075418927792	1.39400911456938	230.845868580496	1.47103333284492	254.738080155729	1.54670489482972	282.602612527045	1.6005486769397	300.122986786279	1.6443462001758	317.95011921656	1.67366454914031	324.574737148768	1.68563532842787	331.593662168282	1.7089708588885	338.908845701394	1.71037570412817	333.039024793261	1.76083094128668	352.717125682558	
0.0677054604960384	0.644005053225083	0.0936900612082719	1.35686191892022	0.12167625942486	2.06262723102678	0.143862306589694	2.7373197327017	0.159906236232802	3.45366360819378	0.185194805744603	4.19648283136019	0.201540017723282	4.86040861612311	0.215932351408475	5.60129934772498	0.230212165489504	6.28731674580756	0.265612493015763	8.20115138203898	0.305360629107411	10.4972824445121	0.353426309694582	14.0531830630485	0.399113843403552	17.5617912198986	0.444794400451003	21.026479156638	0.470828537717997	23.9019686139214	0.513424377362713	27.6366186105454	0.544180691227455	31.579963336997	0.572314403047013	35.2352841726975	0.621143968847645	41.8525376610824	0.669987796934263	48.7500833097107	0.714369399161126	55.7842278346693	0.751950648137039	63.0713706106333	0.777207740237074	67.3644911421041	0.843343633009658	80.4322654653382	0.935036108470452	100.534892115016	1.03667221459765	126.07504609137	1.09691883084272	139.948432627837	1.16345096842251	159.033189148113	1.21401907999756	174.085539020377	1.28641467864993	193.445930517082	1.34871150482942	211.075714971941	1.39274757711523	229.764252945453	1.46954882389633	253.489660930205	1.54507096896315	281.270389174947	1.59909858770633	298.703174412845	1.64284223444367	316.450615436846	1.67209383653194	323.042391211342	1.68411203437048	330.028235654577	1.7073204361329	337.305033798277	1.70889006821567	331.406245034159	1.75924013445091	351.04920898703	
0.0676551528107561	0.640038608775852	0.0935444649450288	1.35081181493224	0.121487881258339	2.05238617565209	0.143848721745255	2.72537528841895	0.159653940873962	3.43685323652042	0.185060304161343	4.17725660904303	0.201180157272721	4.8369504642279	0.215593447156538	5.57518925492451	0.229900585575501	6.25853794829628	0.265294126813179	8.16065468445047	0.304872058348791	10.448981264119	0.353178043644721	13.9869846575891	0.39860440138297	17.4789128279201	0.444574196628902	20.9252220458449	0.4704031011074	23.7862126739754	0.513038247038144	27.5029663768556	0.543584781869058	31.4272525190455	0.572439361705649	35.0679962945005	0.620678715018843	41.6529217152109	0.669223408411402	48.5177444154118	0.713536919505573	55.5165731900183	0.751365758699772	62.7720808022703	0.776588840386542	67.0301389031174	0.842719768118475	80.0316030621885	0.934060578787845	100.03563618351	1.03586029717128	125.474439916818	1.09600888846722	139.282157039023	1.16238950614153	158.283675676824	1.2129052276494	173.255112247648	1.28528794447209	192.528317054349	1.34737792680316	210.077858759991	1.3915881772493	228.679895496881	1.46813866228354	252.239006530608	1.54348389101453	279.938076415887	1.59763784556877	297.285299190273	1.6411005252534	314.950217587502	1.67072190514083	321.509479029818	1.68219974532452	328.469216639881	1.7055694742413	335.706169080441	1.70719425259981	329.774329542366	1.75753230257359	349.382842012192	
0.0674399714511273	0.636349756648333	0.0933382492124839	1.34386868905294	0.121416242272634	2.04118027013592	0.143804746733364	2.71265179283953	0.159614401827179	3.42069735175528	0.184878362085766	4.15722432707582	0.200778426398461	4.81382898542742	0.215432412495749	5.54844539714212	0.22954736657833	6.22778241871428	0.264958151789041	8.12116847180741	0.304558219313998	10.3973189407138	0.352889101548711	13.9205478335619	0.398333984788972	17.3954775050684	0.444229067614853	20.8249353731286	0.470098153042619	23.6683780221416	0.512586179092589	27.3693066925856	0.54309504893931	31.2746124816064	0.571717057874631	34.9013901443957	0.620178440055999	41.4533616486912	0.668572493508978	48.2852639600882	0.712770403306475	55.2509413779033	0.750577020500834	62.471736736803	0.775926619583218	66.6969862075499	0.842029949960085	79.6310896706436	0.93303163925721	99.5338768570426	1.03492068304175	124.875234451352	1.09510700847851	138.614838368975	1.16121165834075	157.533864182325	1.21175403386431	172.425207015536	1.28416672029256	191.612447027393	1.34608960569322	209.077633263523	1.39015213751138	227.597072867839	1.46681643853497	250.991183351504	1.54213881614323	278.604988796481	1.59617789371662	295.868616060541	1.63964889420978	313.450326377615	1.66910164593272	319.976924476146	1.68052184014768	326.903760323856	1.70405757061414	334.104145316583	1.70537302383425	328.145990329089	1.75585644606206	347.715044525948	
0.0672381592823875	0.63311946445171	0.0932839360455897	1.33675606247312	0.121384414672823	2.03203817534708	0.14350078243032	2.69866635523144	0.159535839374892	3.40369279933434	0.184851082072993	4.13671241400546	0.200443751666513	4.79089842774567	0.215271715849759	5.52059512819364	0.229374810747134	6.19801595365954	0.264583292606675	8.08171485545292	0.304453643820187	10.3471327635192	0.352463985531303	13.8538819041922	0.398105573651715	17.3126289154109	0.443772526934372	20.7269080888709	0.469565500737601	23.5515752756715	0.511943682406089	27.2368167494137	0.542800472231214	31.1235501045337	0.570700827308279	34.734109716779	0.619538171454071	41.2531161287891	0.667962278736125	48.0505073525003	0.712214723599807	54.9846986182084	0.749968698908949	62.1725735883042	0.775246864929808	66.3640942822909	0.841352559867838	79.231351139444	0.932111806308508	99.0324453561057	1.03383608124791	124.275261576121	1.0939658270745	137.948562780161	1.1601056799931	156.78385897274	1.21053112831647	171.589371121551	1.28296838812466	190.696860122486	1.34493443466033	208.078316737845	1.38869004008371	226.515621145562	1.46540386784678	249.74642981146	1.54070394444709	277.274017141864	1.59477122777093	294.451128268142	1.63830394997995	311.952223306987	1.66765549535579	318.444965968893	1.67909053443358	325.332492555241	1.70243113499119	332.506025656772	1.7038302179054	326.511929070185	1.75429004061122	346.048677551111	
0.0670952605222261	0.629652907370661	0.0931204165637543	1.33031294037731	0.121294956278977	2.02167488389027	0.143323692754909	2.6846797534702	0.159520510506698	3.38645122532941	0.184526644121574	4.11827967848418	0.200369095571113	4.76666262153759	0.214861933921746	5.4938559270239	0.229231831794309	6.16806648372758	0.264296321945908	8.04103841261604	0.304236251867522	10.2973377417873	0.352109801625776	13.7873007251728	0.397715115491446	17.2290762459204	0.443336424980588	20.6268561094321	0.469037671894819	23.4342863788405	0.511390140049656	27.1038145788501	0.542520210751481	30.972580859714	0.570369841396797	34.5674253355817	0.618983220507243	41.0523453429799	0.667336412563495	47.8176506428745	0.711552328394612	54.7169545665945	0.749358386088278	61.8728590968674	0.77448906075582	66.0318058540315	0.840463144260715	78.8327450964414	0.93135028903018	98.5349254097965	1.03272603595409	123.675065183482	1.09274646935907	137.281884860013	1.15917564416721	156.034300797969	1.20946903792836	170.75518925638	1.28156209994028	189.78036424679	1.34364188522365	207.079447246981	1.38732477254958	225.434482347655	1.46395357819842	248.496878097739	1.53934795739139	275.945459475246	1.59328186214409	293.03754457979	1.63667043191644	310.452212887816	1.66603981938399	316.912053787369	1.67755976299095	323.764532844253	1.70084433689368	330.907160938936	1.7021657065792	324.876198881307	1.75268532015376	344.383472866791	
